/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 115, Reward 114.0
Episode 116, Reward 31.0
Episode 116, Reward 11.0
Episode 116, Reward 15.4
Episode 116, Reward 23.0
Episode 116, Reward 9.75
Episode 117, Reward 11.35
Episode 117, Reward -42
Episode 117, Reward 21.35
Episode 117, Reward 1.75
Episode 117, Reward 1.0
Episode 118, Reward 13.35
Episode 118, Reward 17.75
Episode 118, Reward 15.35
Episode 118, Reward 13.35
Episode 118, Reward 25.0
Episode 119, Reward 18.4
Episode 119, Reward 8.0
Episode 119, Reward 9.7
Episode 119, Reward 18.7
Episode 119, Reward 14.05
Episode 120, Reward 14.0
Episode 120, Reward 12.7
Episode 120, Reward 25.05
Episode 120, Reward 15.0
Episode 120, Reward 13.05
Episode 121, Reward 2.0
Episode 121, Reward 12.35
Episode 121, Reward 11.7
Episode 121, Reward 2.35
Episode 121, Reward 8.35
Episode 122, Reward 18.0
Episode 122, Reward 14.75
Episode 122, Reward 9.35
Episode 122, Reward 9.0
Episode 122, Reward 4.75
Episode 123, Reward 106.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 124, Reward 8.0
Episode 124, Reward 14.35
Episode 124, Reward 3.05
Episode 124, Reward 7
Episode 124, Reward 109.75
Episode 125, Reward 7.4
Episode 125, Reward 6.35
Episode 125, Reward 9.05
Episode 125, Reward 8.0
Episode 125, Reward 42.05
Episode 126, Reward 6.0
Episode 126, Reward 108.35
Episode 126, Reward 108.7
Episode 126, Reward 41.349999999999994
Episode 126, Reward 112.0
Episode 127, Reward 6.35
Episode 127, Reward 112.35
Episode 127, Reward -12
Episode 127, Reward 114.0
Episode 127, Reward 11.1
Episode 128, Reward 108.0
Episode 128, Reward 108.7
Episode 128, Reward 7.05
Episode 128, Reward 9.75
Episode 128, Reward 0.7
Episode 129, Reward -23
Episode 129, Reward 12.35
Episode 129, Reward 17.05
Episode 129, Reward 6.0
Episode 129, Reward 8.1
Episode 130, Reward 106.0
Episode 130, Reward 10.05
Episode 130, Reward 0.0
Episode 130, Reward 7.05
Episode 130, Reward 12.0
Episode 131, Reward 10.0
Episode 131, Reward 7.0
Episode 131, Reward 7.0
Episode 131, Reward 13.35
Episode 131, Reward 19.0
Episode 132, Reward 13.0
Episode 132, Reward 13.0
Episode 132, Reward 13.0
Episode 132, Reward 15.8
Episode 132, Reward 18.05
Episode 133, Reward 6.35
Episode 133, Reward 7.75
Episode 133, Reward 112.0
Episode 133, Reward 110.0
Episode 133, Reward -35
Episode 134, Reward 120.0
Episode 134, Reward 119.0
Episode 134, Reward 120.35
Episode 134, Reward 150.05
Episode 134, Reward 124.7
Episode 135, Reward 112.7
Episode 135, Reward 110.7
Episode 135, Reward -47
Episode 135, Reward 118.0
Episode 135, Reward -29
Episode 136, Reward 9.05
Episode 136, Reward 21.35
Episode 136, Reward 26.7
Episode 136, Reward -47
Episode 136, Reward -62
Episode 137, Reward -30
Episode 137, Reward 13.4
Episode 137, Reward -12
Episode 137, Reward 5.4
Episode 137, Reward 6.35
Episode 138, Reward 10
Episode 138, Reward 7.05
Episode 138, Reward 8.35
Episode 138, Reward 6.0
Episode 138, Reward 108.0
Episode 139, Reward -36
Episode 139, Reward 8.4
Episode 139, Reward 13.75
Episode 139, Reward 16.4
Episode 139, Reward -13
Episode 140, Reward 10.0
Episode 140, Reward 18.35
Episode 140, Reward 19.0
Episode 140, Reward -22
Episode 140, Reward -40
Episode 141, Reward 6.0
Episode 141, Reward 11.0
Episode 141, Reward 8.0
Episode 141, Reward 11.35
Episode 141, Reward 8.35
Episode 142, Reward 11.1
Episode 142, Reward 45.699999999999996
Episode 142, Reward 42.05
Episode 142, Reward 4.35
Episode 142, Reward 5.4
Episode 143, Reward -10
Episode 143, Reward -32
Episode 143, Reward 11.7
Episode 143, Reward 0.0
Episode 143, Reward 11.7
Episode 144, Reward 9.0
Episode 144, Reward 6.0
Episode 144, Reward 6.0
Episode 144, Reward 6.0
Episode 144, Reward 6.0
Episode 145, Reward 7.7
Episode 145, Reward 7.0
Episode 145, Reward 6.7
Episode 145, Reward 9.1
Episode 145, Reward 7.35
Episode 146, Reward 0.0
Episode 146, Reward 0.0
Episode 146, Reward 0.0
Episode 146, Reward 0.0
Episode 146, Reward 0.0
Episode 147, Reward 12.35
Episode 147, Reward 14.75
Episode 147, Reward 13.35
Episode 147, Reward 18.35
Episode 147, Reward 14.75
Episode 148, Reward 113.35
Episode 148, Reward 102.4
Episode 148, Reward -5
Episode 148, Reward 101.35
Episode 148, Reward 113.7
Episode 149, Reward 107.0
Episode 149, Reward 12.0
Episode 149, Reward 107.7
Episode 149, Reward 108.75
Episode 149, Reward 6.0
Episode 150, Reward 15.7
Episode 150, Reward 10.35
Episode 150, Reward 7.4
Episode 150, Reward 6.0
Episode 150, Reward 13.0
Episode 151, Reward 1.0
Episode 151, Reward 13.35
Episode 151, Reward 6.35
Episode 151, Reward 4.35
Episode 151, Reward 12.35
Episode 152, Reward 18.35
Episode 152, Reward 13.05
Episode 152, Reward 12.7
Episode 152, Reward 18.7
Episode 152, Reward 12.0
Episode 153, Reward 6.0
Episode 153, Reward 2.0
Episode 153, Reward 13.75
Episode 153, Reward 6.35
Episode 153, Reward 0.35
Episode 154, Reward 5.05
Episode 154, Reward 0.7
Episode 154, Reward 0.7
Episode 154, Reward 0.7
Episode 154, Reward 9.0
Episode 155, Reward 12.35
Episode 155, Reward 7.4
Episode 155, Reward 0.35
Episode 155, Reward 7.0
Episode 155, Reward 13.7
Episode 156, Reward 7.4
Episode 156, Reward 6.0
Episode 156, Reward 115.35
Episode 156, Reward 113.7
Episode 156, Reward -19
Episode 157, Reward 7.75
Episode 157, Reward 112.0
Episode 157, Reward 12.0
Episode 157, Reward 12.35
Episode 157, Reward 7.05
Episode 158, Reward 113.0
Episode 158, Reward 19.7
Episode 158, Reward -42
Episode 158, Reward 119.0
Episode 158, Reward 120.1
Episode 159, Reward 13.0
Episode 159, Reward -56
Episode 159, Reward 8.7
Episode 159, Reward 130.7
Episode 159, Reward 3.05
Episode 160, Reward 6.0
Episode 160, Reward 6.0
Episode 160, Reward 13.1
Episode 160, Reward 6.0
Episode 160, Reward 8.0
Episode 161, Reward 106.35
Episode 161, Reward 118.0
Episode 161, Reward 2.0
Episode 161, Reward 4.1
Episode 161, Reward 0.7
Episode 162, Reward 230.0
Episode 162, Reward 0.35
Episode 162, Reward 0.0
Episode 162, Reward 6.0
Episode 162, Reward 122.4
Episode 163, Reward 1.0499999999999998
Episode 163, Reward 0.35
Episode 163, Reward 1.7
Episode 163, Reward 6.7
Episode 163, Reward 43.75
Episode 164, Reward 4.05
Episode 164, Reward 3.35
Episode 164, Reward 13.75
Episode 164, Reward 12.0
Episode 164, Reward 7.05
Episode 165, Reward 1.0
Episode 165, Reward 6.7
Episode 165, Reward 13.7
Episode 165, Reward 13.0
Episode 165, Reward 9.4
Episode 166, Reward 127.35
Episode 166, Reward 12.0
Episode 166, Reward 125.0
Episode 166, Reward 17.4
Episode 166, Reward 16.75
Episode 167, Reward 14.05
Episode 167, Reward 125.4
Episode 167, Reward 17.7
Episode 167, Reward 16.7
Episode 167, Reward 12.0
Episode 168, Reward 7.7
Episode 168, Reward 2.4
Episode 168, Reward 10.0
Episode 168, Reward 0.0
Episode 168, Reward 11.4
Episode 169, Reward 115.4
Episode 169, Reward 15.7
Episode 169, Reward 8.1
Episode 169, Reward 115.35
Episode 169, Reward 112.7
Episode 170, Reward 120.35
Episode 170, Reward 12.0
Episode 170, Reward 20.05
Episode 170, Reward 18.0
Episode 170, Reward -27
Episode 171, Reward 12.0
Episode 171, Reward 22.0
Episode 171, Reward 21.0
Episode 171, Reward 17.35
Episode 171, Reward 18.05
Episode 172, Reward 20.05
Episode 172, Reward 18.0
Episode 172, Reward -27
Episode 172, Reward 9.05
Episode 172, Reward 24.0
Episode 173, Reward 13.75
Episode 173, Reward 6.35
Episode 173, Reward 13.05
Episode 173, Reward 25.05
Episode 173, Reward 12.7
Episode 174, Reward -23
Episode 174, Reward 18.0
Episode 174, Reward 21.0
Episode 174, Reward 19.35
Episode 174, Reward 6.35
Episode 175, Reward 6.7
Episode 175, Reward 18.35
Episode 175, Reward 6.7
Episode 175, Reward 0.35
Episode 175, Reward 3.0
Episode 176, Reward 19.0
Episode 176, Reward 18.35
Episode 176, Reward 6.35
Episode 176, Reward 19.35
Episode 176, Reward 7.4
Episode 177, Reward 7.05
Episode 177, Reward 0.35
Episode 177, Reward 3.0
Episode 177, Reward 9.75
Episode 177, Reward 0.0
Episode 178, Reward 10.4
Episode 178, Reward 17.7
Episode 178, Reward 15.75
Episode 178, Reward 14.35
Episode 178, Reward 10.75
Episode 179, Reward 10.35
Episode 179, Reward 6.0
Episode 179, Reward 7.0
Episode 179, Reward 6.35
Episode 179, Reward 7.0
Episode 180, Reward 9.0
Episode 180, Reward 6.35
Episode 180, Reward 7.4
Episode 180, Reward 10.7
Episode 180, Reward 122.7
Episode 181, Reward 109.0
Episode 181, Reward 0.0
Episode 181, Reward -17
Episode 181, Reward 216.35
Episode 181, Reward -17
Episode 182, Reward 7.4
Episode 182, Reward 6.7
Episode 182, Reward 223.7
Episode 182, Reward 6.0
Episode 182, Reward 15
Episode 183, Reward -42
Episode 183, Reward 126.0
Episode 183, Reward 7.7
Episode 183, Reward 63.75
Episode 183, Reward 7.35
Episode 184, Reward 4.7
Episode 184, Reward 0.0
Episode 184, Reward 4.75
Episode 184, Reward 0.35
Episode 184, Reward 6.7
Episode 185, Reward 112.7
Episode 185, Reward 112.7
Episode 185, Reward 112.35
Episode 185, Reward 216.7
Episode 185, Reward 112.0
Episode 186, Reward 8.7
Episode 186, Reward 1.7
Episode 186, Reward 6.35
Episode 186, Reward -1
Episode 186, Reward -2
Episode 187, Reward 0.0
Episode 187, Reward 19.05
Episode 187, Reward 14.0
Episode 187, Reward -42
Episode 187, Reward 13.0
Episode 188, Reward 18.7
Episode 188, Reward 16.0
Episode 188, Reward 12.35
Episode 188, Reward 15.0
Episode 188, Reward 12.0
Episode 189, Reward 7.05
Episode 189, Reward -32
Episode 189, Reward 7.35
Episode 189, Reward 6.0
Episode 189, Reward 13.0
Episode 190, Reward -49
Episode 190, Reward 13.35
Episode 190, Reward 6.0
Episode 190, Reward 18.0
Episode 190, Reward 114.1
Episode 191, Reward 14.4
Episode 191, Reward 12.7
Episode 191, Reward 13.7
Episode 191, Reward 12.7
Episode 191, Reward 13.4
Episode 192, Reward 13.35
Episode 192, Reward 19.0
Episode 192, Reward 120.4
Episode 192, Reward 13.0
Episode 192, Reward 20.75
Episode 193, Reward 18.0
Episode 193, Reward 13.4
Episode 193, Reward 0.0
Episode 193, Reward 13.75
Episode 193, Reward -55
Episode 194, Reward 7.75
Episode 194, Reward 0.0
Episode 194, Reward 1.4
Episode 194, Reward 2.35
Episode 194, Reward 14.05
Episode 195, Reward 1.0499999999999998
Episode 195, Reward 6.7
Episode 195, Reward 4.7
Episode 195, Reward 19.35
Episode 195, Reward 12.0
Episode 196, Reward 19.05
Episode 196, Reward 17.05
Episode 196, Reward 30.35
Episode 196, Reward 22.05
Episode 196, Reward 12.7
Episode 197, Reward 10.35
Episode 197, Reward 25.05
Episode 197, Reward -13
Episode 197, Reward 6.0
Episode 197, Reward 6.35
Episode 198, Reward 124.75
Episode 198, Reward 111.4
Episode 198, Reward 110.7
Episode 198, Reward 111.75
Episode 198, Reward 113.75
Episode 199, Reward 10.0
Episode 199, Reward 8.05
Episode 199, Reward 7.0
Episode 199, Reward 10.0
Episode 199, Reward 7.0
Episode 200, Reward 0.35
Episode 200, Reward 6.7
Episode 200, Reward 6.35
Episode 200, Reward 112.0
Episode 200, Reward 7.35
Episode 201, Reward 12.7
Episode 201, Reward 12.7
Episode 201, Reward 124.35
Episode 201, Reward 14.4
Episode 201, Reward 12.35
Episode 202, Reward 6.0
Episode 202, Reward 224.0
Episode 202, Reward 114.4
Episode 202, Reward 12.0
Episode 202, Reward 118.0
Episode 203, Reward 8.4
Episode 203, Reward 14.0
Episode 203, Reward 7.7
Episode 203, Reward 20.0
Episode 203, Reward 7.0
Episode 204, Reward 13.7
Episode 204, Reward 13.75
Episode 204, Reward 13.0
Episode 204, Reward -52
Episode 204, Reward 16.05
Episode 205, Reward 12.7
Episode 205, Reward 0.0
Episode 205, Reward -50
Episode 205, Reward 16.0
Episode 205, Reward 0.35
Episode 206, Reward 13.0
Episode 206, Reward -49
Episode 206, Reward 18.35
Episode 206, Reward 7.35
Episode 206, Reward 137.0
Episode 207, Reward 1.0499999999999998
Episode 207, Reward 117.4
Episode 207, Reward 7.7
Episode 207, Reward 236.7
Episode 207, Reward 13.05
Episode 208, Reward 117.35
Episode 208, Reward 13.35
Episode 208, Reward 51.15
Episode 208, Reward 13.0
Episode 208, Reward 119.0
Episode 209, Reward 0.7
Episode 209, Reward 237.7
Episode 209, Reward 108.7
Episode 209, Reward 214.05
Episode 209, Reward 109.75
Episode 210, Reward 19.75
Episode 210, Reward 15.05
Episode 210, Reward 20.4
Episode 210, Reward 12.0
Episode 210, Reward 14.7
Episode 211, Reward 12.35
Episode 211, Reward 146.75
Episode 211, Reward 12.0
Episode 211, Reward 6.35
Episode 211, Reward 6.0
Episode 212, Reward 13.05
Episode 212, Reward 24.35
Episode 212, Reward 6.0
Episode 212, Reward 18.35
Episode 212, Reward 116.7
Episode 213, Reward 30.0
Episode 213, Reward 31.05
Episode 213, Reward 30.7
Episode 213, Reward 33.05
Episode 213, Reward 37.35
Episode 214, Reward 0.7
Episode 214, Reward 13.4
Episode 214, Reward 114.35
Episode 214, Reward 88
Episode 214, Reward -56
Episode 215, Reward 24.0
Episode 215, Reward 128.0
Episode 215, Reward 29
Episode 215, Reward 24.35
Episode 215, Reward 29
Episode 216, Reward 210.35
Episode 216, Reward 113.35
Episode 216, Reward 115.7
Episode 216, Reward 107.0
Episode 216, Reward 109.0
Episode 217, Reward 13.7
Episode 217, Reward -57
Episode 217, Reward -39
Episode 217, Reward 9.0
Episode 217, Reward 0.0
Episode 218, Reward -28
Episode 218, Reward 14.4
Episode 218, Reward 122.0
Episode 218, Reward 9.75
Episode 218, Reward 20.35
Episode 219, Reward -22
Episode 219, Reward 227.0
Episode 219, Reward 13.75
Episode 219, Reward 25.7
Episode 219, Reward 13.05
Episode 220, Reward 113.7
Episode 220, Reward 3.4
Episode 220, Reward 13.7
Episode 220, Reward -8
Episode 220, Reward 16.0
Episode 221, Reward 10.75
Episode 221, Reward 21.0
Episode 221, Reward 10.05
Episode 221, Reward 12.7
Episode 221, Reward 9.0
Episode 222, Reward 23.0
Episode 222, Reward 44.4
Episode 222, Reward 16.0
Episode 222, Reward 8.35
Episode 222, Reward 17.0
Episode 223, Reward 0.35
Episode 223, Reward 10.35
Episode 223, Reward 2.35
Episode 223, Reward 11.35
Episode 223, Reward 0.0
Episode 224, Reward 15.75
Episode 224, Reward 6.7
Episode 224, Reward 121.0
Episode 224, Reward 6.7
Episode 224, Reward 6.0
Episode 225, Reward 1.4
Episode 225, Reward 217.75
Episode 225, Reward 1.75
Episode 225, Reward 0.35
Episode 225, Reward -39
Episode 226, Reward 114.35
Episode 226, Reward 6.0
Episode 226, Reward 6.0
Episode 226, Reward 6.35
Episode 226, Reward 109.05
Episode 227, Reward 12.7
Episode 227, Reward 13.05
Episode 227, Reward 51.4
Episode 227, Reward 26.1
Episode 227, Reward 17.1
Episode 228, Reward 0.7
Episode 228, Reward -46
Episode 228, Reward 14.1
Episode 228, Reward 9.35
Episode 228, Reward -15
Episode 229, Reward 7.35
Episode 229, Reward 10.35
Episode 229, Reward 6.0
Episode 229, Reward 7.0
Episode 229, Reward 10.35
Episode 230, Reward 17.75
Episode 230, Reward 12.0
Episode 230, Reward 14.4
Episode 230, Reward 16.35
Episode 230, Reward 16.35
Episode 231, Reward 115.0
Episode 231, Reward 14.75
Episode 231, Reward 119.4
Episode 231, Reward 9.0
Episode 231, Reward 7.05
Episode 232, Reward -23
Episode 232, Reward 11.0
Episode 232, Reward 11.0
Episode 232, Reward -14
Episode 232, Reward 2.7
Episode 233, Reward 11.05
Episode 233, Reward 11.75
Episode 233, Reward 6.0
Episode 233, Reward 6.0
Episode 233, Reward 6.7
Episode 234, Reward 3.7
Episode 234, Reward 6.0
Episode 234, Reward 3.05
Episode 234, Reward 10.4
Episode 234, Reward 113.05
Episode 235, Reward 42.4
Episode 235, Reward 15.0
Episode 235, Reward 14.1
Episode 235, Reward 118.7
Episode 235, Reward 114.35
Episode 236, Reward 5.35
Episode 236, Reward 15.75
Episode 236, Reward 112.7
Episode 236, Reward 16.4
Episode 236, Reward 17.35
Episode 237, Reward 6.0
Episode 237, Reward 112.35
Episode 237, Reward 18.4
Episode 237, Reward 12.0
Episode 237, Reward 3
Episode 238, Reward 115.05
Episode 238, Reward 13.7
Episode 238, Reward 6.7
Episode 238, Reward 113.75
Episode 238, Reward 149.75
Episode 239, Reward 115.0
Episode 239, Reward 16.05
Episode 239, Reward 225.35
Episode 239, Reward 73
Episode 239, Reward -24
Episode 240, Reward 8.7
Episode 240, Reward -24
Episode 240, Reward -7
Episode 240, Reward 6.35
Episode 240, Reward 11.4
Episode 241, Reward 124.4
Episode 241, Reward 109
Episode 241, Reward 47.699999999999996
Episode 241, Reward 17.05
Episode 241, Reward 22.35
Episode 242, Reward 61.449999999999996
Episode 242, Reward 24.0
Episode 242, Reward 234.35
Episode 242, Reward 134.05
Episode 242, Reward 25.75
Episode 243, Reward 6.0
Episode 243, Reward 10.35
Episode 243, Reward 16.0
Episode 243, Reward 0.0
Episode 243, Reward 7.35
Episode 244, Reward 18.75
Episode 244, Reward 24.05
Episode 244, Reward 7.35
Episode 244, Reward 15.4
Episode 244, Reward 14.75
Episode 245, Reward 22.05
Episode 245, Reward 13.75
Episode 245, Reward 15.05
Episode 245, Reward 20.35
Episode 245, Reward 12.0
Episode 246, Reward 1.4
Episode 246, Reward 1.35
Episode 246, Reward 0.7
Episode 246, Reward 1.0
Episode 246, Reward 1.0
Episode 247, Reward 6.0
Episode 247, Reward 19.4
Episode 247, Reward 12.0
Episode 247, Reward -18
Episode 247, Reward 112.0
Episode 248, Reward 12.0
Episode 248, Reward 113.7
Episode 248, Reward 12.0
Episode 248, Reward 36.4
Episode 248, Reward 13.75
Episode 249, Reward 114.35
Episode 249, Reward 14.05
Episode 249, Reward 112.35
Episode 249, Reward 12.0
Episode 249, Reward 13.0
Episode 250, Reward 6.7
Episode 250, Reward 106.0
Episode 250, Reward 6.0
Episode 250, Reward 7.35
Episode 250, Reward 18.35
Episode 251, Reward 106.0
Episode 251, Reward 0.35
Episode 251, Reward 7.35
Episode 251, Reward 15.0
Episode 251, Reward 5.0
Episode 252, Reward 12.0
Episode 252, Reward 6.35
Episode 252, Reward 21.0
Episode 252, Reward 11.35
Episode 252, Reward 6.0
Episode 253, Reward 7.0
Episode 253, Reward 19.05
Episode 253, Reward 11.0
Episode 253, Reward 6.35
Episode 253, Reward 6.0
Episode 254, Reward 24.0
Episode 254, Reward 12.05
Episode 254, Reward 7.05
Episode 254, Reward 7.05
Episode 254, Reward 7.75
Episode 255, Reward 17.0
Episode 255, Reward 12.0
Episode 255, Reward 12.0
Episode 255, Reward 12.0
Episode 255, Reward 12.0
Episode 256, Reward 6.0
Episode 256, Reward 6.0
Episode 256, Reward 6.0
Episode 256, Reward 107.0
Episode 256, Reward 107.0
Episode 257, Reward 6.0
Episode 257, Reward 0.7
Episode 257, Reward 114.7
Episode 257, Reward 9.05
Episode 257, Reward 6.0
Episode 258, Reward 35.349999999999994
Episode 258, Reward 114.0
Episode 258, Reward 8.0
Episode 258, Reward 7.05
Episode 258, Reward 5.0
Episode 259, Reward 106.7
Episode 259, Reward 0.0
Episode 259, Reward 8.1
Episode 259, Reward 5.35
Episode 259, Reward 21.0
Episode 260, Reward 9.75
Episode 260, Reward 6.35
Episode 260, Reward 9.4
Episode 260, Reward 29.35
Episode 260, Reward -52
Episode 261, Reward 12.35
Episode 261, Reward 13.0
Episode 261, Reward 22.7
Episode 261, Reward -18
Episode 261, Reward 114.4
Episode 262, Reward 5.35
Episode 262, Reward 19.05
Episode 262, Reward -22
Episode 262, Reward 13.7
Episode 262, Reward 6.0
Episode 263, Reward 15.35
Episode 263, Reward 6.35
Episode 263, Reward 6.35
Episode 263, Reward 6.7
Episode 263, Reward 12.7
Episode 264, Reward -36
Episode 264, Reward 106.7
Episode 264, Reward 6.35
Episode 264, Reward 8.1
Episode 264, Reward 113.0
Episode 265, Reward 14.75
Episode 265, Reward 6.35
Episode 265, Reward 8.1
Episode 265, Reward 113.75
Episode 265, Reward 19.75
Episode 266, Reward 8.7
Episode 266, Reward 8.7
Episode 266, Reward 17.05
Episode 266, Reward 8.0
Episode 266, Reward 2.35
Episode 267, Reward 2.0999999999999996
Episode 267, Reward 7.0
Episode 267, Reward 0.0
Episode 267, Reward 1.75
Episode 267, Reward 7.35
Episode 268, Reward 122.0
Episode 268, Reward 116.1
Episode 268, Reward 114.0
Episode 268, Reward 119.0
Episode 268, Reward 114.7
Episode 269, Reward 6.0
Episode 269, Reward 0.35
Episode 269, Reward -43
Episode 269, Reward 108.0
Episode 269, Reward 17.0
Episode 270, Reward 11.7
Episode 270, Reward 2
Episode 270, Reward 46.349999999999994
Episode 270, Reward 23.0
Episode 270, Reward 11.0
Episode 271, Reward 5
Episode 271, Reward 9.7
Episode 271, Reward 21.35
Episode 271, Reward 9.0
Episode 271, Reward 13.0
Episode 272, Reward 14.0
Episode 272, Reward 27.4
Episode 272, Reward 14.0
Episode 272, Reward 14.7
Episode 272, Reward -21
Episode 273, Reward 13.7
Episode 273, Reward 0.35
Episode 273, Reward 12.0
Episode 273, Reward -50
Episode 273, Reward 6.35
Episode 274, Reward 29.0
Episode 274, Reward 28.0
Episode 274, Reward 29.0
Episode 274, Reward 29.0
Episode 274, Reward 25.75
Episode 275, Reward 2.0
Episode 275, Reward -53
Episode 275, Reward 9.4
Episode 275, Reward 12.0
Episode 275, Reward 15.35
Episode 276, Reward -29
Episode 276, Reward 2.35
Episode 276, Reward 6.35
Episode 276, Reward 15.0
Episode 276, Reward 8.4
Episode 277, Reward 14.0
Episode 277, Reward 12.0
Episode 277, Reward 16.05
Episode 277, Reward 13.7
Episode 277, Reward 23.7
Episode 278, Reward 0.7
Episode 278, Reward 1.35
Episode 278, Reward 7.7
Episode 278, Reward 4.7
Episode 278, Reward 8.05
Episode 279, Reward 20.4
Episode 279, Reward 114.05
Episode 279, Reward 117.1
Episode 279, Reward 119.05
Episode 279, Reward 6.35
Episode 280, Reward 113.0
Episode 280, Reward 9.0
Episode 280, Reward 153.35
Episode 280, Reward 6.7
Episode 280, Reward 15.35
Episode 281, Reward 24.1
Episode 281, Reward 31.0
Episode 281, Reward 25.4
Episode 281, Reward 35.75
Episode 281, Reward 22
Episode 282, Reward 18.7
Episode 282, Reward 9.7
Episode 282, Reward 15.35
Episode 282, Reward 9.0
Episode 282, Reward 14.05
Episode 283, Reward 0.0
Episode 283, Reward 102.35
Episode 283, Reward 0.0
Episode 283, Reward 105.35
Episode 283, Reward 105.7
Episode 284, Reward 27.0
Episode 284, Reward -45
Episode 284, Reward 9.35
Episode 284, Reward 124.0
Episode 284, Reward 8.0
Episode 285, Reward 51.05
Episode 285, Reward 25.0
Episode 285, Reward 12
Episode 285, Reward 15.0
Episode 285, Reward 25.7
Episode 286, Reward 116.05
Episode 286, Reward 96
Episode 286, Reward 6.7
Episode 286, Reward 117.0
Episode 286, Reward 124.7
Episode 287, Reward 265.7
Episode 287, Reward 6.0
Episode 287, Reward 119.0
Episode 287, Reward 113.35
Episode 287, Reward 7.4
Episode 288, Reward 0.35
Episode 288, Reward 13.7
Episode 288, Reward 14.4
Episode 288, Reward 6.0
Episode 288, Reward 145.05
Episode 289, Reward 13.7
Episode 289, Reward 19.35
Episode 289, Reward 6.35
Episode 289, Reward 94
Episode 289, Reward 107.05
Episode 290, Reward 33.0
Episode 290, Reward 27.05
Episode 290, Reward 30.05
Episode 290, Reward 133.35
Episode 290, Reward 29.4
Episode 291, Reward 1.4
Episode 291, Reward 181
Episode 291, Reward 113.0
Episode 291, Reward 122.0
Episode 291, Reward 117.05
Episode 292, Reward 109.35
Episode 292, Reward 106.0
Episode 292, Reward 10.0
Episode 292, Reward 13.1
Episode 292, Reward 0.35
Episode 293, Reward 112.0
Episode 293, Reward 16.1
Episode 293, Reward 122.05
Episode 293, Reward 6.35
Episode 293, Reward 13.7
Episode 294, Reward 116.0
Episode 294, Reward 45
Episode 294, Reward 0.35
Episode 294, Reward 14.0
Episode 294, Reward 119.0
Episode 295, Reward -6
Episode 295, Reward 6.7
Episode 295, Reward 14.4
Episode 295, Reward 112.0
Episode 295, Reward 50.699999999999996
Episode 296, Reward 0.0
Episode 296, Reward 9.0
Episode 296, Reward 12.35
Episode 296, Reward 6.05
Episode 296, Reward 6.0
Episode 297, Reward 15.35
Episode 297, Reward 25.4
Episode 297, Reward -22
Episode 297, Reward 14.1
Episode 297, Reward 14.35
Episode 298, Reward 112.7
Episode 298, Reward 77
Episode 298, Reward -55
Episode 298, Reward 7.05
Episode 298, Reward -16
Episode 299, Reward -27
Episode 299, Reward 12.35
Episode 299, Reward 0.0
Episode 299, Reward -26
Episode 299, Reward 19.4
Episode 300, Reward 12.35
Episode 300, Reward 0.0
Episode 300, Reward -12
Episode 300, Reward 19.0
Episode 300, Reward 9.35
Episode 301, Reward 7.4
Episode 301, Reward -17
Episode 301, Reward 12.0
Episode 301, Reward 115.05
Episode 301, Reward 9.0
Episode 302, Reward -3
Episode 302, Reward 7.05
Episode 302, Reward 9.75
Episode 302, Reward 16.4
Episode 302, Reward 17.75
Episode 303, Reward 18.0
Episode 303, Reward 114.35
Episode 303, Reward 121.0
Episode 303, Reward 128.0
Episode 303, Reward 2
Episode 304, Reward 117.4
Episode 304, Reward -71
Episode 304, Reward 223.35
Episode 304, Reward -24
Episode 304, Reward 28.0
Episode 305, Reward 75
Episode 305, Reward 24.7
Episode 305, Reward 7.4
Episode 305, Reward 22.05
Episode 305, Reward 6.35
Episode 306, Reward 20.35
Episode 306, Reward -15
Episode 306, Reward 22.0
Episode 306, Reward 7.05
Episode 306, Reward 0.0
Episode 307, Reward 1.75
Episode 307, Reward 13.0
Episode 307, Reward 0.35
Episode 307, Reward 0.0
Episode 307, Reward 13.05
Episode 308, Reward 27.7
Episode 308, Reward 12.0
Episode 308, Reward 14.7
Episode 308, Reward 30.0
Episode 308, Reward -23
Episode 309, Reward 6.7
Episode 309, Reward 6.0
Episode 309, Reward 13.75
Episode 309, Reward -68
Episode 309, Reward 12.0
Episode 310, Reward 2.7
Episode 310, Reward 18.7
Episode 310, Reward -8
Episode 310, Reward 15.4
Episode 310, Reward 2.35
Episode 311, Reward 11.05
Episode 311, Reward 7.0
Episode 311, Reward 7.0
Episode 311, Reward 7.0
Episode 311, Reward 45.15
Episode 312, Reward -46
Episode 312, Reward 13.05
Episode 312, Reward 42.4
Episode 312, Reward 36.05
Episode 312, Reward 4.35
Episode 313, Reward 20.0
Episode 313, Reward 120.7
Episode 313, Reward 8
Episode 313, Reward 2.35
Episode 313, Reward 108.35
Episode 314, Reward 7.05
Episode 314, Reward 118.0
Episode 314, Reward 6.35
Episode 314, Reward 6.35
Episode 314, Reward 7.05
Episode 315, Reward -70
Episode 315, Reward 0.35
Episode 315, Reward 106.0
Episode 315, Reward 0.0
