/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 473, Reward 19.05
Episode 473, Reward 18.0
Episode 473, Reward 7.4
Episode 473, Reward 125.0
Episode 474, Reward 18.7
Episode 474, Reward 24.0
Episode 474, Reward 6.0
Episode 474, Reward 26.4
Episode 474, Reward 6.7
Episode 475, Reward 109.05
Episode 475, Reward 109.05
Episode 475, Reward 42.75
Episode 475, Reward 108.05
Episode 475, Reward 6.0
Episode 476, Reward 103.0
Episode 476, Reward 119.05
Episode 476, Reward 108.0
Episode 476, Reward 108.0
Episode 476, Reward 116.05
Episode 477, Reward 13.35
Episode 477, Reward 7.05
Episode 477, Reward 6.35
Episode 477, Reward 7.05
Episode 477, Reward 6.7
Episode 478, Reward 6.7
Episode 478, Reward 109.7
Episode 478, Reward 13.0
Episode 478, Reward -62
Episode 478, Reward 103.35
Episode 479, Reward 17.0
Episode 479, Reward 14.4
Episode 479, Reward 12.7
Episode 479, Reward 11.7
Episode 479, Reward 12.05
Episode 480, Reward 12.0
Episode 480, Reward 7.05
Episode 480, Reward 6.0
Episode 480, Reward 7.4
Episode 480, Reward 12.7
Episode 481, Reward 213.35
Episode 481, Reward 0.0
Episode 481, Reward 6.35
Episode 481, Reward 6.0
Episode 481, Reward 321.4
Episode 482, Reward 5.0
Episode 482, Reward 5.0
Episode 482, Reward 17.7
Episode 482, Reward 5.7
Episode 482, Reward 12.4
Episode 483, Reward 1.4
Episode 483, Reward 13.05
Episode 483, Reward 0.35
Episode 483, Reward 13.05
Episode 483, Reward 0.35
Episode 484, Reward 0.0
Episode 484, Reward 0.0
Episode 484, Reward 0.0
Episode 484, Reward 0.35
Episode 484, Reward 0.35
Episode 485, Reward 217.0
Episode 485, Reward 6.0
Episode 485, Reward 13.75
Episode 485, Reward 117.05
Episode 485, Reward 12.0
Episode 486, Reward -43
Episode 486, Reward 18.0
Episode 486, Reward 116.0
Episode 486, Reward 115.0
Episode 486, Reward 118.35
Episode 487, Reward 25.75
Episode 487, Reward 17.35
Episode 487, Reward 19.4
Episode 487, Reward 125.7
Episode 487, Reward 6.0
Episode 488, Reward 17.4
Episode 488, Reward 16.4
Episode 488, Reward 23.35
Episode 488, Reward 15.0
Episode 488, Reward 13.4
Episode 489, Reward 0.35
Episode 489, Reward 2.4
Episode 489, Reward 0.7
Episode 489, Reward 0.0
Episode 489, Reward 0.0
Episode 490, Reward 9.1
Episode 490, Reward 6.0
Episode 490, Reward 6.35
Episode 490, Reward 6.0
Episode 490, Reward 42.05
Episode 491, Reward 7.35
Episode 491, Reward 6
Episode 491, Reward 111.05
Episode 491, Reward 7.0
Episode 491, Reward 6
Episode 492, Reward 18.0
Episode 492, Reward 6.0
Episode 492, Reward 24.4
Episode 492, Reward 107.4
Episode 492, Reward 13.0
Episode 493, Reward 18.0
Episode 493, Reward 17.0
Episode 493, Reward 12.7
Episode 493, Reward 20.75
Episode 493, Reward 24.0
Episode 494, Reward 107.0
Episode 494, Reward 41.349999999999994
Episode 494, Reward 113.0
Episode 494, Reward 43.099999999999994
Episode 494, Reward 6.7
Episode 495, Reward 36.4
Episode 495, Reward 7.7
Episode 495, Reward 121.0
Episode 495, Reward 6.0
Episode 495, Reward -58
Episode 496, Reward 14.05
Episode 496, Reward 12.35
Episode 496, Reward 0.35
Episode 496, Reward 1.0499999999999998
Episode 496, Reward 0.0
Episode 497, Reward 121.0
Episode 497, Reward 7.75
Episode 497, Reward -69
Episode 497, Reward 6.0
Episode 497, Reward 1.4
Episode 498, Reward 1.4
Episode 498, Reward 7.05
Episode 498, Reward 0.35
Episode 498, Reward 0.35
Episode 498, Reward 7.35
Episode 499, Reward 12.7
Episode 499, Reward 0.0
Episode 499, Reward 0.35
Episode 499, Reward 6.35
Episode 499, Reward 13.35
Episode 0, Reward 0.35
Episode 0, Reward 7.7
Episode 0, Reward 6.0
Episode 0, Reward 1.4
Episode 0, Reward 11.0
Episode 1, Reward 17.4
Episode 1, Reward -1
Episode 1, Reward 6.0
Episode 1, Reward 117.7
Episode 1, Reward 7.75
Episode 2, Reward 6.35
Episode 2, Reward 0.35
Episode 2, Reward 117.7
Episode 2, Reward 3.0
Episode 2, Reward 114.0
Episode 3, Reward 7.05
Episode 3, Reward 12.05
Episode 3, Reward 9.0
Episode 3, Reward 11.05
Episode 3, Reward 7.05
Episode 4, Reward 107.75
Episode 4, Reward 3.35
Episode 4, Reward 112.0
Episode 4, Reward 42.4
Episode 4, Reward 0.0
Episode 5, Reward 12.35
Episode 5, Reward 122.35
Episode 5, Reward 12.0
Episode 5, Reward 24.0
Episode 5, Reward 116.05
Episode 6, Reward 144.4
Episode 6, Reward 12.35
Episode 6, Reward 118.35
Episode 6, Reward 106.0
Episode 6, Reward 8.4
Episode 7, Reward 42.4
Episode 7, Reward 5.0
Episode 7, Reward -53
Episode 7, Reward 6.7
Episode 7, Reward 13.7
Episode 8, Reward 7.4
Episode 8, Reward 112.7
Episode 8, Reward 12.0
Episode 8, Reward 7.4
Episode 8, Reward 41.349999999999994
Episode 9, Reward 0
Episode 9, Reward 12.0
Episode 9, Reward 6.0
Episode 9, Reward 12.35
Episode 9, Reward 8.1
Episode 10, Reward 6.0
Episode 10, Reward 1.75
Episode 10, Reward 12.7
Episode 10, Reward 7.75
Episode 10, Reward 7.4
Episode 11, Reward 15.35
Episode 11, Reward 17.1
Episode 11, Reward 16.4
Episode 11, Reward 7.7
Episode 11, Reward 12.35
Episode 12, Reward 20.1
Episode 12, Reward 24.0
Episode 12, Reward 8.75
Episode 12, Reward 13.75
Episode 12, Reward 14.1
Episode 13, Reward 21.35
Episode 13, Reward 7.7
Episode 13, Reward 12.0
Episode 13, Reward 14.35
Episode 13, Reward 11.7
Episode 14, Reward 6.0
Episode 14, Reward 6.0
Episode 14, Reward 6.0
Episode 14, Reward 8.35
Episode 14, Reward 6.0
Episode 15, Reward 12.0
Episode 15, Reward 23.1
Episode 15, Reward 19.4
Episode 15, Reward 12.0
Episode 15, Reward 13.75
Episode 16, Reward 12.0
Episode 16, Reward 8.0
Episode 16, Reward 6.0
Episode 16, Reward 0.35
Episode 16, Reward 12.35
Episode 17, Reward 8.0
Episode 17, Reward 12.0
Episode 17, Reward 0.0
Episode 17, Reward 48.349999999999994
Episode 17, Reward 2.0999999999999996
Episode 18, Reward 7.75
Episode 18, Reward 0.7
Episode 18, Reward 6.0
Episode 18, Reward 0.7
Episode 18, Reward 12.0
Episode 19, Reward 6.0
Episode 19, Reward 8.05
Episode 19, Reward 6.0
Episode 19, Reward 6.0
Episode 19, Reward 6.0
Episode 20, Reward 6.0
Episode 20, Reward 6.0
Episode 20, Reward 6.35
Episode 20, Reward 13.35
Episode 20, Reward 6.0
Episode 21, Reward 6.35
Episode 21, Reward 14.35
Episode 21, Reward -6
Episode 21, Reward 14.0
Episode 21, Reward 9.0
Episode 22, Reward 19.0
Episode 22, Reward 19.0
Episode 22, Reward 19.0
Episode 22, Reward 19.0
Episode 22, Reward 19.0
Episode 23, Reward 51.4
Episode 23, Reward 6.35
Episode 23, Reward 11.05
Episode 23, Reward 9.0
Episode 23, Reward 1.4
Episode 24, Reward 0.7
Episode 24, Reward 7.0
Episode 24, Reward 7.75
Episode 24, Reward 6.7
Episode 24, Reward -64
Episode 25, Reward 6.35
Episode 25, Reward 6.35
Episode 25, Reward 6.0
Episode 25, Reward 6.0
Episode 25, Reward 6.35
Episode 26, Reward 6.0
Episode 26, Reward 1.4
Episode 26, Reward -48
Episode 26, Reward 6.0
Episode 26, Reward -21
Episode 27, Reward 6.0
Episode 27, Reward 6.0
Episode 27, Reward 6.7
Episode 27, Reward 13.0
Episode 27, Reward 6.0
Episode 28, Reward 42.4
Episode 28, Reward 7.05
Episode 28, Reward 114.4
Episode 28, Reward 6.0
Episode 28, Reward 113.0
Episode 29, Reward 0.7
Episode 29, Reward 7.0
Episode 29, Reward 0.7
Episode 29, Reward 9.7
Episode 29, Reward 7.0
Episode 30, Reward 94
Episode 30, Reward 7.05
Episode 30, Reward 107.0
Episode 30, Reward 105
Episode 30, Reward 18.7
Episode 31, Reward 12.0
Episode 31, Reward 20.75
Episode 31, Reward 31
Episode 31, Reward 19.75
Episode 31, Reward 30.0
Episode 32, Reward 6.0
Episode 32, Reward 21.45
Episode 32, Reward 14.1
Episode 32, Reward 10.4
Episode 32, Reward 7.4
Episode 33, Reward 14.75
Episode 33, Reward 6.0
Episode 33, Reward 10.4
Episode 33, Reward 8.7
Episode 33, Reward 6.7
Episode 34, Reward 19.05
Episode 34, Reward 22.05
Episode 34, Reward 21.75
Episode 34, Reward 19.05
Episode 34, Reward 18.0
Episode 35, Reward 15.0
Episode 35, Reward 107.4
Episode 35, Reward 18.0
Episode 35, Reward 18.35
Episode 35, Reward 112.7
Episode 36, Reward 18.35
Episode 36, Reward 24.35
Episode 36, Reward 18.0
Episode 36, Reward 124.7
Episode 36, Reward 19.0
Episode 37, Reward 4.05
Episode 37, Reward 0.0
Episode 37, Reward 0.0
Episode 37, Reward 4.7
Episode 37, Reward 5.4
Episode 38, Reward 6.35
Episode 38, Reward 7.75
Episode 38, Reward 2.4
Episode 38, Reward 19.7
Episode 38, Reward 107.75
Episode 39, Reward 0.35
Episode 39, Reward 3.05
Episode 39, Reward 24.35
Episode 39, Reward 8.1
Episode 39, Reward 6.0
Episode 40, Reward 7.0
Episode 40, Reward 19.7
Episode 40, Reward 6.7
Episode 40, Reward 8.35
Episode 40, Reward 6.0
Episode 41, Reward 26.7
Episode 41, Reward 6.0
Episode 41, Reward 9.05
Episode 41, Reward 6.0
Episode 41, Reward 15.05
Episode 42, Reward 7.05
Episode 42, Reward 12.35
Episode 42, Reward 47.349999999999994
Episode 42, Reward 13.05
Episode 42, Reward -4
Episode 43, Reward 9.4
Episode 43, Reward 8.7
Episode 43, Reward 8.0
Episode 43, Reward 110.75
Episode 43, Reward 1
Episode 44, Reward 13.4
Episode 44, Reward 19.0
Episode 44, Reward 15.0
Episode 44, Reward 18.4
Episode 44, Reward 12.0
Episode 45, Reward 8.0
Episode 45, Reward -27
Episode 45, Reward -27
Episode 45, Reward 0.0
Episode 45, Reward -21
Episode 46, Reward -49
Episode 46, Reward -49
Episode 46, Reward 1.4
Episode 46, Reward -43
Episode 46, Reward 0.7
Episode 47, Reward 121.7
Episode 47, Reward 8.1
Episode 47, Reward -44
Episode 47, Reward 4.4
Episode 47, Reward 8.0
Episode 48, Reward 7.05
Episode 48, Reward -8
Episode 48, Reward 7.4
Episode 48, Reward 8.35
Episode 48, Reward 113.0
Episode 49, Reward 8.7
Episode 49, Reward 7.05
Episode 49, Reward 8.0
Episode 49, Reward 43.05
Episode 49, Reward 6.7
Episode 50, Reward 9.35
Episode 50, Reward 108.35
Episode 50, Reward 215.4
Episode 50, Reward 18.7
Episode 50, Reward 10.05
Episode 51, Reward 104.75
Episode 51, Reward 250.35
Episode 51, Reward 8.4
Episode 51, Reward 4.0
Episode 51, Reward 112.0
Episode 52, Reward 108.05
Episode 52, Reward 0.0
Episode 52, Reward 3.4
Episode 52, Reward 14.05
Episode 52, Reward 11.0
Episode 53, Reward 108.0
Episode 53, Reward 111.05
Episode 53, Reward 125.4
Episode 53, Reward 112.05
Episode 53, Reward 124.0
Episode 54, Reward 2.0
Episode 54, Reward 113.0
Episode 54, Reward 106.75
Episode 54, Reward 121.35
Episode 54, Reward 119.7
Episode 55, Reward 25.0
Episode 55, Reward 23.0
Episode 55, Reward 15.7
Episode 55, Reward 12.35
Episode 55, Reward 12.35
Episode 56, Reward 11.0
Episode 56, Reward 15.35
Episode 56, Reward 8.1
Episode 56, Reward 0.7
Episode 56, Reward 13.35
Episode 57, Reward 9.7
Episode 57, Reward 6.0
Episode 57, Reward 6.7
Episode 57, Reward 6.7
Episode 57, Reward 7.4
Episode 58, Reward 12.0
Episode 58, Reward 7.05
Episode 58, Reward 7.4
Episode 58, Reward 7.4
Episode 58, Reward 12.7
Episode 59, Reward 16.0
Episode 59, Reward 13.35
Episode 59, Reward 15.35
Episode 59, Reward 17.35
Episode 59, Reward 12.35
Episode 60, Reward 20.75
Episode 60, Reward 12.0
Episode 60, Reward 20.4
Episode 60, Reward 18.0
Episode 60, Reward 22.0
Episode 61, Reward 6.0
Episode 61, Reward 12.35
Episode 61, Reward 12.1
Episode 61, Reward 19.35
Episode 61, Reward 4.1
Episode 62, Reward 114.0
Episode 62, Reward 116.0
Episode 62, Reward 113.0
Episode 62, Reward 114.75
Episode 62, Reward 0.0
Episode 63, Reward 7.75
Episode 63, Reward 12.1
Episode 63, Reward 2.0
Episode 63, Reward 6.0
Episode 63, Reward 12.0
Episode 64, Reward 16.7
Episode 64, Reward 14.7
Episode 64, Reward 12.7
Episode 64, Reward 18.35
Episode 64, Reward 14.35
Episode 65, Reward 15.35
Episode 65, Reward 21.1
Episode 65, Reward 125.0
Episode 65, Reward 15.7
Episode 65, Reward -6
Episode 66, Reward 17.05
Episode 66, Reward 24.0
Episode 66, Reward 18.0
Episode 66, Reward 119.0
Episode 66, Reward 33.05
Episode 67, Reward 8.7
Episode 67, Reward 111.4
Episode 67, Reward 47.699999999999996
Episode 67, Reward 15.05
Episode 67, Reward 110.0
Episode 68, Reward 110.7
Episode 68, Reward -9
Episode 68, Reward 26.35
Episode 68, Reward 123.75
Episode 68, Reward 18.0
Episode 69, Reward -16
Episode 69, Reward 18.7
Episode 69, Reward 3.75
Episode 69, Reward 0.0
Episode 69, Reward 2.0
Episode 70, Reward 20.0
Episode 70, Reward 13.75
Episode 70, Reward 18.0
Episode 70, Reward 8.0
Episode 70, Reward 7.4
Episode 71, Reward 13.05
Episode 71, Reward 12.0
Episode 71, Reward 10.1
Episode 71, Reward 0.35
Episode 71, Reward 19.7
Episode 72, Reward 12.0
Episode 72, Reward 8.0
Episode 72, Reward 6.0
Episode 72, Reward 8.1
Episode 72, Reward 6.35
Episode 73, Reward 7.0
Episode 73, Reward 42.4
Episode 73, Reward 19.4
Episode 73, Reward 6.7
Episode 73, Reward 18.35
Episode 74, Reward 0.0
Episode 74, Reward 24.05
Episode 74, Reward 11.4
Episode 74, Reward 18.7
Episode 74, Reward 9.05
Episode 75, Reward 13.4
Episode 75, Reward 7.75
Episode 75, Reward 9.0
Episode 75, Reward 8.1
Episode 75, Reward 14.7
Episode 76, Reward 0.35
Episode 76, Reward 3.7
Episode 76, Reward 0.0
Episode 76, Reward 8.7
Episode 76, Reward -19
Episode 77, Reward -7
Episode 77, Reward 6.0
Episode 77, Reward 114.0
Episode 77, Reward 7.4
Episode 77, Reward -12
Episode 78, Reward 13.0
Episode 78, Reward 20.0
Episode 78, Reward -33
Episode 78, Reward 23.35
Episode 78, Reward -40
Episode 79, Reward 24.4
Episode 79, Reward 16.7
Episode 79, Reward 17.7
Episode 79, Reward 15.35
Episode 79, Reward 107.0
Episode 80, Reward 13.4
Episode 80, Reward 18.0
Episode 80, Reward -18
Episode 80, Reward 12.0
Episode 80, Reward 12.0
Episode 81, Reward 126.35
Episode 81, Reward 16.4
Episode 81, Reward 9.0
Episode 81, Reward 9.0
Episode 81, Reward 17.0
Episode 82, Reward 15.35
Episode 82, Reward 113.7
Episode 82, Reward 9.0
Episode 82, Reward 19.1
Episode 82, Reward 21.4
Episode 83, Reward 107.35
Episode 83, Reward 4.05
Episode 83, Reward 18.4
Episode 83, Reward 12.7
Episode 83, Reward 113.0
Episode 84, Reward 24.4
Episode 84, Reward 61.05
Episode 84, Reward 23.4
Episode 84, Reward 18.0
Episode 84, Reward 24.4
Episode 85, Reward 14.7
Episode 85, Reward 12.7
Episode 85, Reward 12.35
Episode 85, Reward 12.35
Episode 85, Reward 13.0
Episode 86, Reward 6.0
Episode 86, Reward 7.75
Episode 86, Reward 6.0
Episode 86, Reward 8.7
Episode 86, Reward 8.7
Episode 87, Reward 113.35
Episode 87, Reward -33
Episode 87, Reward 8.05
Episode 87, Reward 6
Episode 87, Reward 113.0
Episode 88, Reward 16.4
Episode 88, Reward 15.0
Episode 88, Reward 15.0
Episode 88, Reward 15.0
Episode 88, Reward 24.0
Episode 89, Reward 17.0
Episode 89, Reward 11.0
Episode 89, Reward -26
Episode 89, Reward -22
Episode 89, Reward 24.75
Episode 90, Reward 13.0
Episode 90, Reward 113.0
Episode 90, Reward 12
Episode 90, Reward 6.7
Episode 90, Reward 8.0
Episode 91, Reward 8.0
Episode 91, Reward 10.35
Episode 91, Reward 12.0
Episode 91, Reward 9.0
Episode 91, Reward 13.0
Episode 92, Reward -6
Episode 92, Reward 7.75
Episode 92, Reward 2.0
Episode 92, Reward 0.35
Episode 92, Reward 6.35
Episode 93, Reward 7.35
Episode 93, Reward 108.0
Episode 93, Reward 1.4
Episode 93, Reward 6.0
Episode 93, Reward 120.7
Episode 94, Reward 8.0
Episode 94, Reward 0.35
Episode 94, Reward 6.7
Episode 94, Reward 20.0
Episode 94, Reward -56
Episode 95, Reward 9.0
Episode 95, Reward 12.0
Episode 95, Reward 20.05
Episode 95, Reward 18.0
Episode 95, Reward 19.05
Episode 96, Reward 121.0
Episode 96, Reward 124.75
Episode 96, Reward -21
Episode 96, Reward 152.1
Episode 96, Reward 127.35
Episode 97, Reward 130.0
Episode 97, Reward 18.0
Episode 97, Reward 18.7
Episode 97, Reward 123.1
Episode 97, Reward 119.0
Episode 98, Reward 12.35
Episode 98, Reward 116.0
Episode 98, Reward 21.35
Episode 98, Reward 14.75
Episode 98, Reward 15.35
Episode 99, Reward 112.0
Episode 99, Reward 1.0499999999999998
Episode 99, Reward 13.0
Episode 99, Reward -22
Episode 99, Reward 7.05
Episode 100, Reward 24.0
Episode 100, Reward 26.4
Episode 100, Reward -1
Episode 100, Reward 18.35
Episode 100, Reward 1
Episode 101, Reward 13.0
Episode 101, Reward -38
Episode 101, Reward 18.0
Episode 101, Reward -35
Episode 101, Reward 119.0
Episode 102, Reward 96
Episode 102, Reward -49
Episode 102, Reward 98
Episode 102, Reward 228.4
Episode 102, Reward 121.0
Episode 103, Reward 6.7
Episode 103, Reward -6
Episode 103, Reward 119.0
Episode 103, Reward 13.7
Episode 103, Reward 6.0
Episode 104, Reward -9
Episode 104, Reward 123.35
Episode 104, Reward 12.7
Episode 104, Reward 0.35
Episode 104, Reward 17.35
Episode 105, Reward 55.449999999999996
Episode 105, Reward 12.0
Episode 105, Reward 12.35
Episode 105, Reward 12.7
Episode 105, Reward 116.05
Episode 106, Reward 18.35
Episode 106, Reward 12.0
Episode 106, Reward 12.0
Episode 106, Reward 13.4
Episode 106, Reward 121.35
Episode 107, Reward 7.05
Episode 107, Reward 10.0
Episode 107, Reward 8.0
Episode 107, Reward 8.8
Episode 107, Reward 9.15
Episode 108, Reward 114.7
Episode 108, Reward 19.4
Episode 108, Reward 147.35
Episode 108, Reward 133.0
Episode 108, Reward 214.7
Episode 109, Reward 1.4
Episode 109, Reward 9.0
Episode 109, Reward 7.35
Episode 109, Reward 0.7
Episode 109, Reward 0.0
Episode 110, Reward 21.0
Episode 110, Reward 32.4
Episode 110, Reward 18.35
Episode 110, Reward 119.0
Episode 110, Reward 21.0
Episode 111, Reward 129.05
Episode 111, Reward 13.05
Episode 111, Reward 114.4
Episode 111, Reward 121.0
Episode 111, Reward 6.0
Episode 112, Reward 16.35
Episode 112, Reward 117.0
Episode 112, Reward 18.0
Episode 112, Reward 1.4
Episode 112, Reward 26.05
Episode 113, Reward 11.0
Episode 113, Reward 16.05
Episode 113, Reward 0.0
Episode 113, Reward 0.7
Episode 113, Reward 13.35
Episode 114, Reward 117.0
Episode 114, Reward 0.0
Episode 114, Reward 125.7
Episode 114, Reward 105.0
Episode 114, Reward 55
Episode 115, Reward 0.0
Episode 115, Reward 113.0
Episode 115, Reward 103.0
Episode 115, Reward -44
Episode 115, Reward 121.35
Episode 116, Reward 26.05
Episode 116, Reward 11.0
Episode 116, Reward 8.7
Episode 116, Reward 16.7
Episode 116, Reward 14.35
Episode 117, Reward 13.0
Episode 117, Reward -47
Episode 117, Reward 19.35
Episode 117, Reward 41.349999999999994
Episode 117, Reward 1.4
Episode 118, Reward -1
Episode 118, Reward 14.75
Episode 118, Reward 6.0
Episode 118, Reward 6.7
Episode 118, Reward 17.1
Episode 119, Reward 17.0
Episode 119, Reward 10.0
Episode 119, Reward 9.05
Episode 119, Reward 18.7
Episode 119, Reward 12.7
Episode 120, Reward 0.35
Episode 120, Reward 1.0499999999999998
Episode 120, Reward 15.0
Episode 120, Reward 19.0
Episode 120, Reward 7.4
Episode 121, Reward 0.7
Episode 121, Reward 14.05
Episode 121, Reward 6.35
Episode 121, Reward 0.0
Episode 121, Reward 0.0
Episode 122, Reward 18.35
Episode 122, Reward 12.75
Episode 122, Reward 9.0
Episode 122, Reward 15.35
Episode 122, Reward 9.35
Episode 123, Reward 102.35
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 124, Reward 6.0
Episode 124, Reward 12.35
Episode 124, Reward 0.0
Episode 124, Reward 9
Episode 124, Reward 107.05
Episode 125, Reward 110.4
Episode 125, Reward 6.7
Episode 125, Reward 109.35
Episode 125, Reward 109.7
Episode 125, Reward 42.05
Episode 126, Reward -10
Episode 126, Reward 110.4
Episode 126, Reward 109.0
Episode 126, Reward 41.349999999999994
Episode 126, Reward 112.35
Episode 127, Reward 54.05
Episode 127, Reward 12.35
Episode 127, Reward -14
Episode 127, Reward -27
Episode 127, Reward 15.0
Episode 128, Reward 6.7
Episode 128, Reward 42.4
Episode 128, Reward 9.4
Episode 128, Reward 7.75
Episode 128, Reward 6.35
Episode 129, Reward -21
Episode 129, Reward 12.35
Episode 129, Reward 15.35
Episode 129, Reward 6.0
Episode 129, Reward 7.4
Episode 130, Reward 9.4
Episode 130, Reward 7.05
Episode 130, Reward 0.0
Episode 130, Reward 7.05
Episode 130, Reward 12.0
Episode 131, Reward 10.05
Episode 131, Reward 0.0
Episode 131, Reward 7.05
Episode 131, Reward 12.0
Episode 131, Reward 13.0
Episode 132, Reward 13.35
Episode 132, Reward 13.35
Episode 132, Reward 13.0
Episode 132, Reward 15.1
Episode 132, Reward 17.35
Episode 133, Reward 1.75
Episode 133, Reward 7.4
Episode 133, Reward 113.7
Episode 133, Reward 110.0
Episode 133, Reward -33
Episode 134, Reward 18.0
Episode 134, Reward 118.0
Episode 134, Reward 119.35
Episode 134, Reward 18.7
Episode 134, Reward 118.7
Episode 135, Reward 112.7
Episode 135, Reward 110.35
Episode 135, Reward 54
Episode 135, Reward 110.35
Episode 135, Reward -30
Episode 136, Reward 10.05
Episode 136, Reward -60
Episode 136, Reward 26.7
Episode 136, Reward 11.7
Episode 136, Reward 14.4
Episode 137, Reward 12.0
Episode 137, Reward 13.4
Episode 137, Reward -13
Episode 137, Reward 10.0
Episode 137, Reward 6.35
Episode 138, Reward 111.05
Episode 138, Reward 107.7
Episode 138, Reward 110.0
Episode 138, Reward 6.0
Episode 138, Reward 110.75
Episode 139, Reward 11.0
Episode 139, Reward -54
Episode 139, Reward 20.75
Episode 139, Reward 16.4
Episode 139, Reward -10
Episode 140, Reward 8.0
Episode 140, Reward 12.0
Episode 140, Reward 7.0
Episode 140, Reward 6.7
Episode 140, Reward 7.0
Episode 141, Reward 6.0
Episode 141, Reward 10.05
Episode 141, Reward 41.349999999999994
Episode 141, Reward 8.75
Episode 141, Reward 1.0499999999999998
Episode 142, Reward 7.1
Episode 142, Reward 7.4
Episode 142, Reward 8.7
Episode 142, Reward 4.7
Episode 142, Reward -30
Episode 143, Reward -7
Episode 143, Reward 21.0
Episode 143, Reward 13.05
Episode 143, Reward -59
Episode 143, Reward 6.7
Episode 144, Reward 9.0
Episode 144, Reward 6.0
Episode 144, Reward 6.0
Episode 144, Reward 6.0
Episode 144, Reward 6.0
Episode 145, Reward 6.0
Episode 145, Reward 6.0
Episode 145, Reward 8.0
Episode 145, Reward 8.1
Episode 145, Reward 6.35
Episode 146, Reward 0.0
Episode 146, Reward 6.7
Episode 146, Reward 26.4
Episode 146, Reward 6.7
Episode 146, Reward -4
Episode 147, Reward 15.0
Episode 147, Reward 22.75
Episode 147, Reward 15.35
Episode 147, Reward 21.7
Episode 147, Reward 15.35
Episode 148, Reward 12.35
Episode 148, Reward 1.4
Episode 148, Reward -4
Episode 148, Reward 0.0
Episode 148, Reward 6.0
Episode 149, Reward 6.35
Episode 149, Reward 12.7
Episode 149, Reward 6.35
Episode 149, Reward 12.0
Episode 149, Reward 7.05
Episode 150, Reward 12.7
Episode 150, Reward 12.75
Episode 150, Reward 12.0
Episode 150, Reward 7.05
Episode 150, Reward 13.0
Episode 151, Reward 4.05
Episode 151, Reward 15.35
Episode 151, Reward 6.35
Episode 151, Reward 5.7
Episode 151, Reward 18.0
Episode 152, Reward 12.35
Episode 152, Reward 13.05
Episode 152, Reward 14.05
Episode 152, Reward 18.7
Episode 152, Reward 12.0
Episode 153, Reward 7.0
Episode 153, Reward 10.05
Episode 153, Reward 7.35
Episode 153, Reward 8.05
Episode 153, Reward 7.0
Episode 154, Reward 2.0
Episode 154, Reward 13.4
Episode 154, Reward 6.7
Episode 154, Reward 0.35
Episode 154, Reward 7.0
Episode 155, Reward 18.0
Episode 155, Reward 7.4
Episode 155, Reward 0.35
Episode 155, Reward 7.0
Episode 155, Reward 13.7
Episode 156, Reward 7.4
Episode 156, Reward 6.0
Episode 156, Reward 113.05
Episode 156, Reward 112.7
Episode 156, Reward 12.7
Episode 157, Reward 7.75
Episode 157, Reward 114.05
Episode 157, Reward 113.0
Episode 157, Reward -14
Episode 157, Reward 113.05
Episode 158, Reward 114.0
Episode 158, Reward 120.7
Episode 158, Reward 59
Episode 158, Reward 220.0
Episode 158, Reward 120.1
Episode 159, Reward 19.0
Episode 159, Reward 18.35
Episode 159, Reward 118.7
Episode 159, Reward 27.0
Episode 159, Reward 12.0
Episode 160, Reward 4
Episode 160, Reward 6.0
Episode 160, Reward 24.0
Episode 160, Reward 7.75
Episode 160, Reward 7.75
Episode 161, Reward 106.35
Episode 161, Reward 118.0
Episode 161, Reward 104.0
Episode 161, Reward 105.1
Episode 161, Reward 104.7
Episode 162, Reward 117.7
Episode 162, Reward 1.0499999999999998
Episode 162, Reward 0.7
Episode 162, Reward 6.7
Episode 162, Reward 121.0
Episode 163, Reward 0.0
Episode 163, Reward 0.7
Episode 163, Reward 0.0
Episode 163, Reward 4.05
Episode 163, Reward 6.35
Episode 164, Reward 6.0
Episode 164, Reward 6.35
Episode 164, Reward 9.35
Episode 164, Reward 48.4
Episode 164, Reward 20.75
Episode 165, Reward 6.0
Episode 165, Reward 9.35
Episode 165, Reward 6.0
Episode 165, Reward 6.0
Episode 165, Reward 6.0
Episode 166, Reward 121.35
Episode 166, Reward 12.0
Episode 166, Reward 124.0
Episode 166, Reward 17.4
Episode 166, Reward 113.05
Episode 167, Reward 14.75
Episode 167, Reward -73
Episode 167, Reward 18.05
Episode 167, Reward 16.0
Episode 167, Reward -89
Episode 168, Reward 19.35
Episode 168, Reward 16.35
Episode 168, Reward 113.4
Episode 168, Reward 12.0
Episode 168, Reward 19.0
Episode 169, Reward 14.4
Episode 169, Reward 15.7
Episode 169, Reward -37
Episode 169, Reward 118.35
Episode 169, Reward 112.7
Episode 170, Reward 42.75
Episode 170, Reward 6.35
Episode 170, Reward 13.7
Episode 170, Reward 3.35
Episode 170, Reward 36.05
Episode 171, Reward 12.7
Episode 171, Reward 19.0
Episode 171, Reward 18.35
Episode 171, Reward 16.7
Episode 171, Reward 18.1
Episode 172, Reward 25.7
