/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 473, Reward 9.0
Episode 473, Reward 13.75
Episode 473, Reward -39
Episode 473, Reward 1.7
Episode 473, Reward 21.0
Episode 474, Reward 18.0
Episode 474, Reward 7.05
Episode 474, Reward 7.0
Episode 474, Reward 19.05
Episode 474, Reward 6.0
Episode 475, Reward 9.05
Episode 475, Reward 8.75
Episode 475, Reward 14.05
Episode 475, Reward 6.0
Episode 475, Reward 12.0
Episode 476, Reward 1.7
Episode 476, Reward 19.75
Episode 476, Reward 0.7
Episode 476, Reward 12.35
Episode 476, Reward 13.0
Episode 477, Reward 15.7
Episode 477, Reward 7.05
Episode 477, Reward 12.7
Episode 477, Reward 8.4
Episode 477, Reward 13.35
Episode 478, Reward 112.0
Episode 478, Reward 123.0
Episode 478, Reward 119.0
Episode 478, Reward 124.7
Episode 478, Reward 118.05
Episode 479, Reward 12.35
Episode 479, Reward 15.1
Episode 479, Reward 47.699999999999996
Episode 479, Reward 6.0
Episode 479, Reward 6.0
Episode 480, Reward 19.35
Episode 480, Reward 118.0
Episode 480, Reward 7.75
Episode 480, Reward 6.0
Episode 480, Reward 18.7
Episode 481, Reward 106.7
Episode 481, Reward 0.0
Episode 481, Reward -70
Episode 481, Reward 6.35
Episode 481, Reward 1.75
Episode 482, Reward 7.75
Episode 482, Reward 12.0
Episode 482, Reward 12.35
Episode 482, Reward 7.4
Episode 482, Reward 6.7
Episode 483, Reward 10.35
Episode 483, Reward 9.4
Episode 483, Reward 2.0
Episode 483, Reward 18.4
Episode 483, Reward 0.0
Episode 484, Reward 2.0999999999999996
Episode 484, Reward 0.0
Episode 484, Reward 0.0
Episode 484, Reward 7.4
Episode 484, Reward 1.75
Episode 485, Reward 221.1
Episode 485, Reward 16.75
Episode 485, Reward 0.7
Episode 485, Reward 2
Episode 485, Reward 18.0
Episode 486, Reward 106.35
Episode 486, Reward 108.05
Episode 486, Reward 113.7
Episode 486, Reward 112.7
Episode 486, Reward 116.1
Episode 487, Reward 6.7
Episode 487, Reward 12.0
Episode 487, Reward 12.0
Episode 487, Reward 15.75
Episode 487, Reward 6.0
Episode 488, Reward 13.05
Episode 488, Reward 19.75
Episode 488, Reward 19.7
Episode 488, Reward 13.05
Episode 488, Reward 24.0
Episode 489, Reward 13.4
Episode 489, Reward 16.4
Episode 489, Reward 0.0
Episode 489, Reward 7.4
Episode 489, Reward 4.75
Episode 490, Reward 14.35
Episode 490, Reward 41.349999999999994
Episode 490, Reward 6.0
Episode 490, Reward 9.0
Episode 490, Reward 7.35
Episode 491, Reward 6.35
Episode 491, Reward 18.0
Episode 491, Reward 3.35
Episode 491, Reward 113.05
Episode 491, Reward 37.099999999999994
Episode 492, Reward 12.7
Episode 492, Reward 6.35
Episode 492, Reward 6.7
Episode 492, Reward 6.0
Episode 492, Reward 13.0
Episode 493, Reward 3.0
Episode 493, Reward 19.75
Episode 493, Reward 107.75
Episode 493, Reward 9.0
Episode 493, Reward 12.35
Episode 494, Reward 113.05
Episode 494, Reward 6.35
Episode 494, Reward 16.05
Episode 494, Reward 12.0
Episode 494, Reward 6.35
Episode 495, Reward 35.349999999999994
Episode 495, Reward -16
Episode 495, Reward 25.4
Episode 495, Reward 6.35
Episode 495, Reward 14.0
Episode 496, Reward 6.0
Episode 496, Reward 19.05
Episode 496, Reward 6.7
Episode 496, Reward 12.0
Episode 496, Reward 6.0
Episode 497, Reward 6.7
Episode 497, Reward 6.7
Episode 497, Reward -60
Episode 497, Reward 7.05
Episode 497, Reward 6.0
Episode 498, Reward 108.0
Episode 498, Reward 109.05
Episode 498, Reward 108.0
Episode 498, Reward 107.4
Episode 498, Reward 114.05
Episode 499, Reward 8.0
Episode 499, Reward 6.0
Episode 499, Reward 0.0
Episode 499, Reward 18.0
Episode 499, Reward 13.75
Episode 0, Reward 19.0
Episode 0, Reward 19.35
Episode 0, Reward 19.0
Episode 0, Reward 19.0
Episode 0, Reward 24.7
Episode 1, Reward 13.75
Episode 1, Reward 12.7
Episode 1, Reward 13.05
Episode 1, Reward 18.7
Episode 1, Reward 13.05
Episode 2, Reward 112.7
Episode 2, Reward 106.0
Episode 2, Reward 218.7
Episode 2, Reward 113.05
Episode 2, Reward 151.4
Episode 3, Reward 12.0
Episode 3, Reward 17.35
Episode 3, Reward 12.0
Episode 3, Reward 13.35
Episode 3, Reward 12.35
Episode 4, Reward 0.0
Episode 4, Reward 3.7
Episode 4, Reward 1.0499999999999998
Episode 4, Reward 7.05
Episode 4, Reward 0.35
Episode 5, Reward 12.0
Episode 5, Reward 12.0
Episode 5, Reward 12.0
Episode 5, Reward 13.4
Episode 5, Reward 12.0
Episode 6, Reward 114.0
Episode 6, Reward 6.7
Episode 6, Reward 0.35
Episode 6, Reward -40
Episode 6, Reward 6.35
Episode 7, Reward 0.0
Episode 7, Reward 5.0
Episode 7, Reward 41.05
Episode 7, Reward 5.35
Episode 7, Reward 5.0
Episode 8, Reward -16
Episode 8, Reward 106.0
Episode 8, Reward 6.35
Episode 8, Reward 13.35
Episode 8, Reward 18.35
Episode 9, Reward -26
Episode 9, Reward 12.35
Episode 9, Reward 12.7
Episode 9, Reward 18.0
Episode 9, Reward 18.0
Episode 10, Reward 10.7
Episode 10, Reward 4.35
Episode 10, Reward 8.1
Episode 10, Reward 10.7
Episode 10, Reward 7.0
Episode 11, Reward 12.35
Episode 11, Reward 12.0
Episode 11, Reward 18.7
Episode 11, Reward 19.0
Episode 11, Reward 12.35
Episode 12, Reward 12.0
Episode 12, Reward 24.0
Episode 12, Reward 19.0
Episode 12, Reward 18.0
Episode 12, Reward 24.35
Episode 13, Reward 18.4
Episode 13, Reward 7.7
Episode 13, Reward 12.35
Episode 13, Reward 12.0
Episode 13, Reward 113.35
Episode 14, Reward 7.35
Episode 14, Reward 6.0
Episode 14, Reward 6.0
Episode 14, Reward 9.0
Episode 14, Reward 7.35
Episode 15, Reward 12.0
Episode 15, Reward 23.1
Episode 15, Reward 19.4
Episode 15, Reward 12.0
Episode 15, Reward 13.75
Episode 16, Reward 12.7
Episode 16, Reward 5.4
Episode 16, Reward 1.0499999999999998
Episode 16, Reward 1.0499999999999998
Episode 16, Reward 6.0
Episode 17, Reward 9.05
Episode 17, Reward 6.0
Episode 17, Reward 6.0
Episode 17, Reward 6.0
Episode 17, Reward 6.0
Episode 18, Reward 6.7
Episode 18, Reward 0.7
Episode 18, Reward 14.05
Episode 18, Reward 0.0
Episode 18, Reward 15.05
Episode 19, Reward 6.0
Episode 19, Reward 6.35
Episode 19, Reward 8.1
Episode 19, Reward 7.05
Episode 19, Reward 12.35
Episode 20, Reward 10.1
Episode 20, Reward 7.4
Episode 20, Reward 6.0
Episode 20, Reward 14.75
Episode 20, Reward 8.1
Episode 21, Reward 6.35
Episode 21, Reward 6.0
Episode 21, Reward 12.7
Episode 21, Reward 6.0
Episode 21, Reward 7.05
Episode 22, Reward 15.7
Episode 22, Reward 21.35
Episode 22, Reward 22.4
Episode 22, Reward 16.05
Episode 22, Reward 15.0
Episode 23, Reward 48.4
Episode 23, Reward 11.0
Episode 23, Reward 7.7
Episode 23, Reward 6.0
Episode 23, Reward 5.7
Episode 24, Reward 6.35
Episode 24, Reward 8.05
Episode 24, Reward 6.0
Episode 24, Reward 1.4
Episode 24, Reward -48
Episode 25, Reward 9.35
Episode 25, Reward 9.7
Episode 25, Reward 6.0
Episode 25, Reward 9.0
Episode 25, Reward 6.7
Episode 26, Reward 0.35
Episode 26, Reward 0.35
Episode 26, Reward 35.349999999999994
Episode 26, Reward 0.7
Episode 26, Reward 7.0
Episode 27, Reward 6.0
Episode 27, Reward -31
Episode 27, Reward 12.0
Episode 27, Reward 9
Episode 27, Reward 6.0
Episode 28, Reward 41.699999999999996
Episode 28, Reward 6.7
Episode 28, Reward 114.05
Episode 28, Reward 7.75
Episode 28, Reward 7.75
Episode 29, Reward 6.0
Episode 29, Reward -14
Episode 29, Reward 1.0499999999999998
Episode 29, Reward 0.7
Episode 29, Reward 4
Episode 30, Reward -25
Episode 30, Reward 7.05
Episode 30, Reward 7.05
Episode 30, Reward -11
Episode 30, Reward 18.0
Episode 31, Reward 24.35
Episode 31, Reward 30.7
Episode 31, Reward 33.0
Episode 31, Reward 24.0
Episode 31, Reward 28.4
Episode 32, Reward 15.35
Episode 32, Reward 19.35
Episode 32, Reward 14.0
Episode 32, Reward 12.35
Episode 32, Reward 10.0
Episode 33, Reward 21.4
Episode 33, Reward 6.0
Episode 33, Reward 10.4
Episode 33, Reward 8.7
Episode 33, Reward 6.35
Episode 34, Reward 6.0
Episode 34, Reward 15.0
Episode 34, Reward 115.4
Episode 34, Reward 25.0
Episode 34, Reward 18.35
Episode 35, Reward 22.0
Episode 35, Reward 27.0
Episode 35, Reward 25.35
Episode 35, Reward 19.35
Episode 35, Reward 25.0
Episode 36, Reward 29.4
Episode 36, Reward 25.4
Episode 36, Reward 18.35
Episode 36, Reward 24.0
Episode 36, Reward 21.05
Episode 37, Reward 6.35
Episode 37, Reward 0.35
Episode 37, Reward 106.0
Episode 37, Reward 3.35
Episode 37, Reward 15.35
Episode 38, Reward 7.05
Episode 38, Reward 12.7
Episode 38, Reward 8.0
Episode 38, Reward 15.4
Episode 38, Reward 7.4
Episode 39, Reward 113.05
Episode 39, Reward 10.75
Episode 39, Reward 21.0
Episode 39, Reward 13.05
Episode 39, Reward 3.0
Episode 40, Reward 8.0
Episode 40, Reward -14
Episode 40, Reward 2.0999999999999996
Episode 40, Reward 3.75
Episode 40, Reward -46
Episode 41, Reward 27.35
Episode 41, Reward 18.0
Episode 41, Reward 9.35
Episode 41, Reward 8.0
Episode 41, Reward 15.0
Episode 42, Reward 7.05
Episode 42, Reward 12.35
Episode 42, Reward 47.349999999999994
Episode 42, Reward 13.05
Episode 42, Reward -4
Episode 43, Reward 4.0
Episode 43, Reward 5.05
Episode 43, Reward 16.35
Episode 43, Reward -41
Episode 43, Reward 121.7
Episode 44, Reward 19.7
Episode 44, Reward 14.35
Episode 44, Reward 15.0
Episode 44, Reward 18.4
Episode 44, Reward 12.35
Episode 45, Reward 11.7
Episode 45, Reward -28
Episode 45, Reward 0.0
Episode 45, Reward 3.7
Episode 45, Reward -22
Episode 46, Reward -63
Episode 46, Reward -67
Episode 46, Reward 11.05
Episode 46, Reward 109.0
Episode 46, Reward 9.35
Episode 47, Reward 23.1
Episode 47, Reward 12.0
Episode 47, Reward 121.7
Episode 47, Reward 13.4
Episode 47, Reward 14.0
Episode 48, Reward 6.35
Episode 48, Reward -1
Episode 48, Reward 6.7
Episode 48, Reward 9.7
Episode 48, Reward 115.35
Episode 49, Reward 109.0
Episode 49, Reward 0.35
Episode 49, Reward 2.0
Episode 49, Reward 114.35
Episode 49, Reward 6.0
Episode 50, Reward -14.0
Episode 50, Reward 197.0
Episode 50, Reward 235.35
Episode 50, Reward 196.75
Episode 50, Reward 302.0
Episode 51, Reward 9.35
Episode 51, Reward 115.0
Episode 51, Reward 18.0
Episode 51, Reward 114.7
Episode 51, Reward 19.75
Episode 52, Reward 108.0
Episode 52, Reward 0.0
Episode 52, Reward 114.35
Episode 52, Reward 12.7
Episode 52, Reward 6.05
Episode 53, Reward 19.0
Episode 53, Reward 11.0
Episode 53, Reward 15.0
Episode 53, Reward 5.0
Episode 53, Reward 27.0
Episode 54, Reward 9.35
Episode 54, Reward -59
Episode 54, Reward -59
Episode 54, Reward 16.75
Episode 54, Reward 13.05
Episode 55, Reward 25.05
Episode 55, Reward 12.05
Episode 55, Reward 21.0
Episode 55, Reward 21.35
Episode 55, Reward 12.0
Episode 56, Reward 5.0
Episode 56, Reward 27.35
Episode 56, Reward 22.4
Episode 56, Reward 7.75
Episode 56, Reward 119.05
Episode 57, Reward 11.1
Episode 57, Reward 15.7
Episode 57, Reward 12.7
Episode 57, Reward 113.75
Episode 57, Reward 18.35
Episode 58, Reward 27.0
Episode 58, Reward 13.4
Episode 58, Reward 118.0
Episode 58, Reward 18.0
Episode 58, Reward 18.35
Episode 59, Reward 13.05
Episode 59, Reward 12.0
Episode 59, Reward 12.7
Episode 59, Reward 15.05
Episode 59, Reward 14.7
Episode 60, Reward 118.0
Episode 60, Reward 19.0
Episode 60, Reward 20.35
Episode 60, Reward 17.4
Episode 60, Reward 19.7
Episode 61, Reward 12.7
Episode 61, Reward 13.05
Episode 61, Reward 12.7
Episode 61, Reward 11.75
Episode 61, Reward 8.7
Episode 62, Reward 1.35
Episode 62, Reward -8.3
Episode 62, Reward 3.75
Episode 62, Reward -8.65
Episode 62, Reward -5.0
Episode 63, Reward 7.75
Episode 63, Reward 18.05
Episode 63, Reward 2.35
Episode 63, Reward 1.75
Episode 63, Reward 12.0
Episode 64, Reward 7.05
Episode 64, Reward 12.0
Episode 64, Reward 6.7
Episode 64, Reward 13.0
Episode 64, Reward 12.0
Episode 65, Reward 121.7
Episode 65, Reward 119.7
Episode 65, Reward 127.0
Episode 65, Reward 121.35
Episode 65, Reward 226.0
Episode 66, Reward 0.7
Episode 66, Reward 7.35
Episode 66, Reward 112.0
Episode 66, Reward 108.4
Episode 66, Reward 19.0
Episode 67, Reward 14.0
Episode 67, Reward 8.35
Episode 67, Reward 113.7
Episode 67, Reward 20.35
Episode 67, Reward 20.0
Episode 68, Reward 120.0
Episode 68, Reward -13
Episode 68, Reward 22.7
Episode 68, Reward 14.35
Episode 68, Reward 24.35
Episode 69, Reward 7
Episode 69, Reward 17.35
Episode 69, Reward 15.0
Episode 69, Reward 19.7
Episode 69, Reward 21.0
Episode 70, Reward 26.7
Episode 70, Reward 8.0
Episode 70, Reward 12.0
Episode 70, Reward 121.0
Episode 70, Reward -8
Episode 71, Reward 14.0
Episode 71, Reward 13.4
Episode 71, Reward 14.35
Episode 71, Reward 12.0
Episode 71, Reward 19.4
Episode 72, Reward 13.0
Episode 72, Reward 15.0
Episode 72, Reward 13.7
Episode 72, Reward 13.0
Episode 72, Reward 13.0
Episode 73, Reward 26.7
Episode 73, Reward 12.0
Episode 73, Reward 18.0
Episode 73, Reward 12.7
Episode 73, Reward 56.349999999999994
Episode 74, Reward 6.0
Episode 74, Reward 12.0
Episode 74, Reward 6.7
Episode 74, Reward 50.349999999999994
Episode 74, Reward 6.35
Episode 75, Reward 47.349999999999994
Episode 75, Reward 6.0
Episode 75, Reward 15.0
Episode 75, Reward 6.0
Episode 75, Reward 15.4
Episode 76, Reward 0.35
Episode 76, Reward 3.0
Episode 76, Reward 1.4
Episode 76, Reward 13.0
Episode 76, Reward -14
Episode 77, Reward 23.699999999999996
Episode 77, Reward -14.65
Episode 77, Reward -12.65
Episode 77, Reward -15.0
Episode 77, Reward 91.0
Episode 78, Reward 8.75
Episode 78, Reward 27.0
Episode 78, Reward 15.45
Episode 78, Reward 22.0
Episode 78, Reward 13.0
Episode 79, Reward 14.0
Episode 79, Reward 7.4
Episode 79, Reward 9.35
Episode 79, Reward 12.35
Episode 79, Reward 6.0
Episode 80, Reward 6.0
Episode 80, Reward 9.0
Episode 80, Reward 7.75
Episode 80, Reward 6.0
Episode 80, Reward 7.4
Episode 81, Reward 17.0
Episode 81, Reward -32
Episode 81, Reward 10.0
Episode 81, Reward 10.0
Episode 81, Reward -36
Episode 82, Reward 30.0
Episode 82, Reward 31.05
Episode 82, Reward 30.0
Episode 82, Reward 32.7
Episode 82, Reward 30.35
Episode 83, Reward 7.4
Episode 83, Reward 2.4
Episode 83, Reward 21.35
Episode 83, Reward 41.349999999999994
Episode 83, Reward 114.75
Episode 84, Reward 12.0
Episode 84, Reward 20.0
Episode 84, Reward 18.0
Episode 84, Reward 12.7
Episode 84, Reward 12.0
Episode 85, Reward 20.7
Episode 85, Reward 112.0
Episode 85, Reward 114.05
Episode 85, Reward 108.4
Episode 85, Reward 8.35
Episode 86, Reward 14.0
Episode 86, Reward 43.05
Episode 86, Reward 108.4
Episode 86, Reward 8.0
Episode 86, Reward 2.0
Episode 87, Reward 50.4
Episode 87, Reward -13
Episode 87, Reward 15.0
Episode 87, Reward 15.35
Episode 87, Reward 121.35
Episode 88, Reward 110.1
Episode 88, Reward 9.0
Episode 88, Reward 4.4
Episode 88, Reward -45
Episode 88, Reward -42
Episode 89, Reward 19.35
Episode 89, Reward 20.4
Episode 89, Reward 56.099999999999994
Episode 89, Reward 62.699999999999996
Episode 89, Reward 17.35
Episode 90, Reward 6.0
Episode 90, Reward -16
Episode 90, Reward -3
Episode 90, Reward 18.0
Episode 90, Reward 7.05
Episode 91, Reward 122.05
Episode 91, Reward 15.0
Episode 91, Reward 8.4
Episode 91, Reward 15.75
Episode 91, Reward 0.35
Episode 92, Reward 10.75
Episode 92, Reward 7.0
Episode 92, Reward 9.4
Episode 92, Reward 0.35
Episode 92, Reward 7.05
Episode 93, Reward 12.7
Episode 93, Reward 6.7
Episode 93, Reward 6.7
Episode 93, Reward 6.0
Episode 93, Reward 15.05
Episode 94, Reward 10.1
Episode 94, Reward 1.0499999999999998
Episode 94, Reward 7.05
Episode 94, Reward 16.05
Episode 94, Reward -66
Episode 95, Reward 1.4
Episode 95, Reward 6.0
Episode 95, Reward 14.7
Episode 95, Reward -71
Episode 95, Reward 18.7
Episode 96, Reward 6.0
Episode 96, Reward 20.7
Episode 96, Reward 113.0
Episode 96, Reward 113.75
Episode 96, Reward 0.0
Episode 97, Reward 25.7
Episode 97, Reward 119.7
Episode 97, Reward 19.75
Episode 97, Reward 12.7
Episode 97, Reward 18.0
Episode 98, Reward -24
Episode 98, Reward 106.7
Episode 98, Reward 0.35
Episode 98, Reward 6.7
Episode 98, Reward 42.4
Episode 99, Reward 112.0
Episode 99, Reward 0.0
Episode 99, Reward 13.0
Episode 99, Reward -23
Episode 99, Reward 7.05
Episode 100, Reward 155.05
Episode 100, Reward -28
Episode 100, Reward 16
Episode 100, Reward 12.35
Episode 100, Reward 21
Episode 101, Reward 7.4
Episode 101, Reward -36
Episode 101, Reward 13.75
Episode 101, Reward -31
Episode 101, Reward 120.4
Episode 102, Reward -36.0
Episode 102, Reward -35.65
Episode 102, Reward -34.95
Episode 102, Reward -35.65
Episode 102, Reward -36.0
Episode 103, Reward 112.0
Episode 103, Reward 118.35
Episode 103, Reward 114.1
Episode 103, Reward 112.7
Episode 103, Reward 112.0
Episode 104, Reward 56.699999999999996
Episode 104, Reward 130.7
Episode 104, Reward 16.75
Episode 104, Reward 15.35
Episode 104, Reward 15.7
Episode 105, Reward 118.0
Episode 105, Reward 118.0
Episode 105, Reward 118.0
Episode 105, Reward 118.7
Episode 105, Reward 118.0
Episode 106, Reward 14.05
Episode 106, Reward 6.0
Episode 106, Reward 7.4
Episode 106, Reward 12.0
Episode 106, Reward 9.35
Episode 107, Reward 6.35
Episode 107, Reward 6.7
Episode 107, Reward 13.05
Episode 107, Reward 10.75
Episode 107, Reward 133.7
Episode 108, Reward -37.0
Episode 108, Reward -35.95
Episode 108, Reward 72.0
Episode 108, Reward -58
Episode 108, Reward -35.6
Episode 109, Reward 12.7
Episode 109, Reward 41.349999999999994
Episode 109, Reward 27.35
Episode 109, Reward 106.7
Episode 109, Reward 113.7
Episode 110, Reward 15.0
Episode 110, Reward 9.0
Episode 110, Reward 7.4
Episode 110, Reward 8.1
Episode 110, Reward 21.0
Episode 111, Reward -38
Episode 111, Reward -11.0
Episode 111, Reward -5.0
Episode 111, Reward 4.0
Episode 111, Reward -11.0
Episode 112, Reward 6.7
Episode 112, Reward 13.0
Episode 112, Reward 22.75
Episode 112, Reward 6.0
Episode 112, Reward 16.05
Episode 113, Reward 8.0
Episode 113, Reward 18.7
Episode 113, Reward 0.7
Episode 113, Reward 15.0
Episode 113, Reward 4.35
Episode 114, Reward 128.4
Episode 114, Reward 112.0
Episode 114, Reward 118.35
Episode 114, Reward 121.0
Episode 114, Reward 148.4
Episode 115, Reward 0.0
Episode 115, Reward 26.4
Episode 115, Reward 8.0
Episode 115, Reward -55
Episode 115, Reward 18.35
Episode 116, Reward 21.35
Episode 116, Reward 15.7
Episode 116, Reward 48.4
Episode 116, Reward 21.35
Episode 116, Reward 12.35
Episode 117, Reward 8.0
Episode 117, Reward 8.1
Episode 117, Reward 14.35
Episode 117, Reward 6.35
Episode 117, Reward 6.35
Episode 118, Reward 13.0
Episode 118, Reward 21.35
Episode 118, Reward 19.0
Episode 118, Reward 13.0
Episode 118, Reward 22.7
Episode 119, Reward 19.35
Episode 119, Reward 1.75
Episode 119, Reward 0.0
Episode 119, Reward 16.4
Episode 119, Reward 19.05
Episode 120, Reward 12.7
Episode 120, Reward 0.7
Episode 120, Reward 15.0
Episode 120, Reward 10.1
Episode 120, Reward 6.7
Episode 121, Reward 1.4
Episode 121, Reward 15.35
Episode 121, Reward 10.1
Episode 121, Reward 6.0
Episode 121, Reward 7.75
Episode 122, Reward 25.35
Episode 122, Reward 21.1
Episode 122, Reward 17.05
Episode 122, Reward 16.7
Episode 122, Reward 17.0
Episode 123, Reward 8.35
Episode 123, Reward 1.0499999999999998
Episode 123, Reward 0.35
Episode 123, Reward 1.4
Episode 123, Reward 7.05
Episode 124, Reward 7.4
Episode 124, Reward 6.7
Episode 124, Reward 6.35
Episode 124, Reward 35.349999999999994
Episode 124, Reward 6.0
Episode 125, Reward 12.7
Episode 125, Reward 0.0
Episode 125, Reward -11
Episode 125, Reward 106.0
Episode 125, Reward 106.0
Episode 126, Reward 5.35
Episode 126, Reward 6.4
Episode 126, Reward 6.4
Episode 126, Reward 6.05
Episode 126, Reward 8.05
Episode 127, Reward 7
Episode 127, Reward 112.0
Episode 127, Reward -32
Episode 127, Reward 10.0
Episode 127, Reward 15.35
Episode 128, Reward 112.35
Episode 128, Reward -47
Episode 128, Reward 10.0
Episode 128, Reward 16.7
Episode 128, Reward 6.0
Episode 129, Reward 55.099999999999994
Episode 129, Reward 22.35
Episode 129, Reward 19.05
Episode 129, Reward 18.0
Episode 129, Reward 53.699999999999996
Episode 130, Reward -13.65
Episode 130, Reward -7.0
Episode 130, Reward -15.3
Episode 130, Reward -14.25
Episode 130, Reward -8.6
Episode 131, Reward 13.35
Episode 131, Reward 8.4
Episode 131, Reward 7.0
Episode 131, Reward 13.7
Episode 131, Reward 20.0
Episode 132, Reward 0.7
Episode 132, Reward 6.0
Episode 132, Reward 12.0
Episode 132, Reward 9.35
Episode 132, Reward 5.05
Episode 133, Reward -1.65
Episode 133, Reward 4.7
Episode 133, Reward -48
Episode 133, Reward 2.35
Episode 133, Reward 4.7
Episode 134, Reward 12.0
Episode 134, Reward 15.35
Episode 134, Reward 10.0
Episode 134, Reward 18.0
Episode 134, Reward 17.4
Episode 135, Reward -64
Episode 135, Reward -7.0
Episode 135, Reward 1.0
Episode 135, Reward -2.65
Episode 135, Reward -22
Episode 136, Reward 16.35
Episode 136, Reward 19.05
Episode 136, Reward 23.05
Episode 136, Reward 7
Episode 136, Reward 14.35
Episode 137, Reward 118.0
Episode 137, Reward 122.0
Episode 137, Reward 112.7
Episode 137, Reward 114.7
Episode 137, Reward 112.35
Episode 138, Reward 13.4
Episode 138, Reward 6.0
Episode 138, Reward 17.0
Episode 138, Reward 8.1
Episode 138, Reward 8.35
Episode 139, Reward -8
Episode 139, Reward -28
Episode 139, Reward 12.35
Episode 139, Reward 16.4
Episode 139, Reward 48.4
Episode 140, Reward 14.0
Episode 140, Reward 7.4
Episode 140, Reward 6.35
Episode 140, Reward 7.75
Episode 140, Reward 8.35
Episode 141, Reward 18.35
Episode 141, Reward 17.0
Episode 141, Reward -22
Episode 141, Reward -42
Episode 141, Reward 6.0
Episode 142, Reward 11.75
Episode 142, Reward -21
Episode 142, Reward -38
Episode 142, Reward 0.0
Episode 142, Reward 0.0
Episode 143, Reward 16.35
Episode 143, Reward 18.0
Episode 143, Reward 17.05
Episode 143, Reward 17.05
Episode 143, Reward 16.35
Episode 144, Reward 14.35
Episode 144, Reward 6.0
Episode 144, Reward 1
Episode 144, Reward 6.0
Episode 144, Reward 18.0
Episode 145, Reward 11.7
Episode 145, Reward 6.0
Episode 145, Reward 11.0
Episode 145, Reward 7.4
Episode 145, Reward 11.0
Episode 146, Reward -20
Episode 146, Reward 1.0499999999999998
Episode 146, Reward 19.05
Episode 146, Reward 0.35
Episode 146, Reward 6.0
Episode 147, Reward 12.0
Episode 147, Reward 31.35
Episode 147, Reward 18.35
Episode 147, Reward -11
Episode 147, Reward 12.0
Episode 148, Reward 27.7
Episode 148, Reward 7.4
Episode 148, Reward 5
Episode 148, Reward 109.0
Episode 148, Reward 13.05
Episode 149, Reward 7.4
Episode 149, Reward -37
Episode 149, Reward 6.7
Episode 149, Reward 12.7
Episode 149, Reward 12.35
Episode 150, Reward 14.75
Episode 150, Reward 13.35
Episode 150, Reward 14.4
Episode 150, Reward 13.0
Episode 150, Reward 16.75
Episode 151, Reward 36.349999999999994
Episode 151, Reward 13.7
Episode 151, Reward 8.1
Episode 151, Reward 5.75
Episode 151, Reward 13.4
Episode 152, Reward 125.35
Episode 152, Reward 119.0
Episode 152, Reward 115.0
Episode 152, Reward 126.05
Episode 152, Reward 119.35
Episode 153, Reward 7.0
Episode 153, Reward 10.05
Episode 153, Reward 7.35
Episode 153, Reward 8.05
Episode 153, Reward 7.0
Episode 154, Reward 2.0
Episode 154, Reward 12.35
Episode 154, Reward 7.4
Episode 154, Reward 0.35
Episode 154, Reward 7.0
Episode 155, Reward 18.7
Episode 155, Reward 12.0
Episode 155, Reward 7.4
Episode 155, Reward 13.35
Episode 155, Reward 14.75
Episode 156, Reward 112.7
Episode 156, Reward 113.4
Episode 156, Reward 119.05
Episode 156, Reward 118.35
Episode 156, Reward 94
Episode 157, Reward -23.0
Episode 157, Reward 86.35
Episode 157, Reward -23.0
Episode 157, Reward -23.0
Episode 157, Reward -23.0
Episode 158, Reward 13.7
Episode 158, Reward 13.7
Episode 158, Reward -1
Episode 158, Reward 113.0
Episode 158, Reward 18.7
Episode 159, Reward 19.35
Episode 159, Reward 18.0
Episode 159, Reward 118.35
Episode 159, Reward 27.0
Episode 159, Reward 12.0
Episode 160, Reward -66
Episode 160, Reward 113.7
Episode 160, Reward 18.05
Episode 160, Reward 36.05
Episode 160, Reward 0.7
Episode 161, Reward 112.0
Episode 161, Reward 17.0
Episode 161, Reward 0.35
Episode 161, Reward 0.0
Episode 161, Reward 6.0
Episode 162, Reward 17.0
Episode 162, Reward 6.7
Episode 162, Reward 6.35
Episode 162, Reward 6.35
Episode 162, Reward 15.0
Episode 163, Reward 0.7
Episode 163, Reward 0.0
Episode 163, Reward 0.7
Episode 163, Reward 9.35
Episode 163, Reward 7.75
Episode 164, Reward 6.35
Episode 164, Reward 6.0
Episode 164, Reward 15.0
Episode 164, Reward 8.1
Episode 164, Reward 16.75
Episode 165, Reward 6.35
Episode 165, Reward 9.35
Episode 165, Reward 48.4
Episode 165, Reward 13.75
Episode 165, Reward 12.4
Episode 166, Reward 115.35
Episode 166, Reward 148.4
Episode 166, Reward 116.75
Episode 166, Reward 107.4
Episode 166, Reward 115.0
Episode 167, Reward 2.35
Episode 167, Reward -2.25
Episode 167, Reward 7.05
Episode 167, Reward 5.35
Episode 167, Reward 2.7
Episode 168, Reward 16.75
Episode 168, Reward 17.05
Episode 168, Reward 112.0
Episode 168, Reward 12.7
Episode 168, Reward 22.4
Episode 169, Reward 22.35
Episode 169, Reward 22.05
Episode 169, Reward 18.0
Episode 169, Reward 15.0
Episode 169, Reward 9.7
Episode 170, Reward 17.05
Episode 170, Reward 12.0
Episode 170, Reward 17.1
Episode 170, Reward 116.0
Episode 170, Reward -1
