/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 486, Reward -43
Episode 486, Reward 18.0
Episode 486, Reward 116.0
Episode 486, Reward 115.0
Episode 486, Reward 118.35
Episode 487, Reward 112.7
Episode 487, Reward 125.75
Episode 487, Reward 125.4
Episode 487, Reward 125.0
Episode 487, Reward 147.7
Episode 488, Reward 24.7
Episode 488, Reward 25.05
Episode 488, Reward 29.0
Episode 488, Reward 12.7
Episode 488, Reward 31.05
Episode 489, Reward 13.05
Episode 489, Reward 13.35
Episode 489, Reward 0.0
Episode 489, Reward 6.35
Episode 489, Reward -14
Episode 490, Reward 18.75
Episode 490, Reward 6.7
Episode 490, Reward 18.0
Episode 490, Reward 0.35
Episode 490, Reward 24.35
Episode 491, Reward 7.0
Episode 491, Reward 42.699999999999996
Episode 491, Reward 8.05
Episode 491, Reward 7.0
Episode 491, Reward 42.699999999999996
Episode 492, Reward 11
Episode 492, Reward -19
Episode 492, Reward 113.05
Episode 492, Reward 6.35
Episode 492, Reward 6
Episode 493, Reward 12.0
Episode 493, Reward 18.0
Episode 493, Reward 13.05
Episode 493, Reward 54.4
Episode 493, Reward 12.0
Episode 494, Reward 107.0
Episode 494, Reward 41.349999999999994
Episode 494, Reward 112.0
Episode 494, Reward 108.05
Episode 494, Reward 6.35
Episode 495, Reward 0.0
Episode 495, Reward 6.0
Episode 495, Reward 8.75
Episode 495, Reward 0.0
Episode 495, Reward 7.4
Episode 496, Reward -26
Episode 496, Reward 14.05
Episode 496, Reward 6.0
Episode 496, Reward 6.0
Episode 496, Reward 6.0
Episode 497, Reward 18.7
Episode 497, Reward 113.7
Episode 497, Reward 8.0
Episode 497, Reward 6.7
Episode 497, Reward 0.0
Episode 498, Reward 2.0999999999999996
Episode 498, Reward 3.4
Episode 498, Reward 0.35
Episode 498, Reward 0.0
Episode 498, Reward 6.7
Episode 499, Reward 8.0
Episode 499, Reward 6.35
Episode 499, Reward 1.75
Episode 499, Reward 18.7
Episode 499, Reward 19.4
Episode 0, Reward 6.0
Episode 0, Reward 36.4
Episode 0, Reward 6.0
Episode 0, Reward 1.4
Episode 0, Reward 111.0
Episode 1, Reward 13.0
Episode 1, Reward 12.0
Episode 1, Reward 7.05
Episode 1, Reward 117.0
Episode 1, Reward 12.35
Episode 2, Reward 107.05
Episode 2, Reward 107.4
Episode 2, Reward 111.35
Episode 2, Reward 107.05
Episode 2, Reward 107.0
Episode 3, Reward 6.7
Episode 3, Reward 11.0
Episode 3, Reward 12.0
Episode 3, Reward 8.0
Episode 3, Reward 18.0
Episode 4, Reward 111.0
Episode 4, Reward 6.35
Episode 4, Reward 8.7
Episode 4, Reward 12.0
Episode 4, Reward 18.0
Episode 5, Reward 19.75
Episode 5, Reward 15.05
Episode 5, Reward 24.35
Episode 5, Reward 24.05
Episode 5, Reward 119.05
Episode 6, Reward 7.7
Episode 6, Reward 6.0
Episode 6, Reward 118.0
Episode 6, Reward 107.05
Episode 6, Reward 6.35
Episode 7, Reward 6.7
Episode 7, Reward 19.05
Episode 7, Reward 106.35
Episode 7, Reward 6.0
Episode 7, Reward 7.75
Episode 8, Reward 18.05
Episode 8, Reward -15
Episode 8, Reward 14.1
Episode 8, Reward 6.7
Episode 8, Reward 18.0
Episode 9, Reward 113.05
Episode 9, Reward 12.35
Episode 9, Reward 12.35
Episode 9, Reward 18.0
Episode 9, Reward 18.0
Episode 10, Reward 7.4
Episode 10, Reward 13.35
Episode 10, Reward 14.1
Episode 10, Reward 13.4
Episode 10, Reward 6.7
Episode 11, Reward 12.0
Episode 11, Reward 12.7
Episode 11, Reward 13.05
Episode 11, Reward 12.0
Episode 11, Reward 12.35
Episode 12, Reward 6.0
Episode 12, Reward 19.75
Episode 12, Reward 12.0
Episode 12, Reward 12.35
Episode 12, Reward 18.0
Episode 13, Reward 118.35
Episode 13, Reward 125.4
Episode 13, Reward 118.0
Episode 13, Reward 126.35
Episode 13, Reward 123.7
Episode 14, Reward 6.0
Episode 14, Reward 6.0
Episode 14, Reward 6.0
Episode 14, Reward 8.35
Episode 14, Reward 6.0
Episode 15, Reward 18.0
Episode 15, Reward 24.35
Episode 15, Reward 21.05
Episode 15, Reward 18.0
Episode 15, Reward 18.0
Episode 16, Reward 6.0
Episode 16, Reward 8.0
Episode 16, Reward 6.35
Episode 16, Reward 6.7
Episode 16, Reward 6.35
Episode 17, Reward 8.7
Episode 17, Reward 7.05
Episode 17, Reward 1.0499999999999998
Episode 17, Reward 25.05
Episode 17, Reward 0.35
Episode 18, Reward 12.35
Episode 18, Reward 12.7
Episode 18, Reward 12.7
Episode 18, Reward 12.0
Episode 18, Reward 12.0
Episode 19, Reward 6.35
Episode 19, Reward 6.7
Episode 19, Reward 6.0
Episode 19, Reward 6.35
Episode 19, Reward 6.35
Episode 20, Reward 59.349999999999994
Episode 20, Reward 6.0
Episode 20, Reward 12.0
Episode 20, Reward 13.75
Episode 20, Reward 0.7
Episode 21, Reward 12.0
Episode 21, Reward 7.05
Episode 21, Reward 13.35
Episode 21, Reward 13.05
Episode 21, Reward 7.05
Episode 22, Reward 19.0
Episode 22, Reward 19.0
Episode 22, Reward 19.0
Episode 22, Reward 19.0
Episode 22, Reward 19.0
Episode 23, Reward 12.7
Episode 23, Reward 6.0
Episode 23, Reward 6.35
Episode 23, Reward 12.0
Episode 23, Reward 7.05
Episode 24, Reward 12.0
Episode 24, Reward 7.0
Episode 24, Reward 8.1
Episode 24, Reward 7.4
Episode 24, Reward -69
Episode 25, Reward 2.0999999999999996
Episode 25, Reward 7.05
Episode 25, Reward 0.0
Episode 25, Reward 6.0
Episode 25, Reward 6.0
Episode 26, Reward 6.0
Episode 26, Reward 0.0
Episode 26, Reward -40
Episode 26, Reward 6.0
Episode 26, Reward -13
Episode 27, Reward 6.0
Episode 27, Reward -31
Episode 27, Reward 12.0
Episode 27, Reward 9
Episode 27, Reward 6.0
Episode 28, Reward 41.699999999999996
Episode 28, Reward 7.05
Episode 28, Reward 113.7
Episode 28, Reward 7.4
Episode 28, Reward 6.0
Episode 29, Reward 6.7
Episode 29, Reward -23
Episode 29, Reward 1.0499999999999998
Episode 29, Reward 10.05
Episode 29, Reward -12
Episode 30, Reward 95
Episode 30, Reward 0.35
Episode 30, Reward 1.75
Episode 30, Reward 149.75
Episode 30, Reward 18.7
Episode 31, Reward 30.0
Episode 31, Reward 30.0
Episode 31, Reward 37.4
Episode 31, Reward 36.0
Episode 31, Reward 33.0
Episode 32, Reward 13.4
Episode 32, Reward 21.0
Episode 32, Reward 25.05
Episode 32, Reward 22.05
Episode 32, Reward 16.0
Episode 33, Reward -8
Episode 33, Reward 24.0
Episode 33, Reward 15.0
Episode 33, Reward 107.05
Episode 33, Reward 18.0
Episode 34, Reward 13.75
Episode 34, Reward 21.35
Episode 34, Reward 8.0
Episode 34, Reward 20.75
Episode 34, Reward 12.0
Episode 35, Reward 22.0
Episode 35, Reward 19.0
Episode 35, Reward 19.0
Episode 35, Reward 19.7
Episode 35, Reward 56.099999999999994
Episode 36, Reward 27.0
Episode 36, Reward 25.0
Episode 36, Reward 25.0
Episode 36, Reward 25.0
Episode 36, Reward 25.35
Episode 37, Reward 12.7
Episode 37, Reward 1.75
Episode 37, Reward 107.4
Episode 37, Reward 1.7
Episode 37, Reward 20.35
Episode 38, Reward 7.4
Episode 38, Reward 12.7
Episode 38, Reward 2.7
Episode 38, Reward 21.4
Episode 38, Reward 113.0
Episode 39, Reward 113.0
Episode 39, Reward 108.7
Episode 39, Reward 120.35
Episode 39, Reward 107.35
Episode 39, Reward 109.35
Episode 40, Reward 1.35
Episode 40, Reward 9
Episode 40, Reward 12.35
Episode 40, Reward 2.35
Episode 40, Reward -23
Episode 41, Reward 13
Episode 41, Reward 19.05
Episode 41, Reward 8.35
Episode 41, Reward -19
Episode 41, Reward 20.35
Episode 42, Reward 112.35
Episode 42, Reward 8.0
Episode 42, Reward 9.05
Episode 42, Reward 9.75
Episode 42, Reward -16
Episode 43, Reward 7.7
Episode 43, Reward 8.35
Episode 43, Reward 7.35
Episode 43, Reward 9.0
Episode 43, Reward 7.4
Episode 44, Reward 0.0
Episode 44, Reward 15.4
Episode 44, Reward -55
Episode 44, Reward -55
Episode 44, Reward 1.75
Episode 45, Reward 15.75
Episode 45, Reward -58
Episode 45, Reward 110.7
Episode 45, Reward 7.0
Episode 45, Reward 108.0
Episode 46, Reward 17
Episode 46, Reward 17
Episode 46, Reward 19.0
Episode 46, Reward 57.05
Episode 46, Reward 19.0
Episode 47, Reward 6.7
Episode 47, Reward 8.75
Episode 47, Reward 109.0
Episode 47, Reward 9.0
Episode 47, Reward 8.35
Episode 48, Reward 6.7
Episode 48, Reward 114.35
Episode 48, Reward 7.05
Episode 48, Reward 7.7
Episode 48, Reward 113.05
Episode 49, Reward 115.0
Episode 49, Reward 7.05
Episode 49, Reward 8.0
Episode 49, Reward 115.4
Episode 49, Reward 7.05
Episode 50, Reward 9.7
Episode 50, Reward 10.35
Episode 50, Reward 116.1
Episode 50, Reward 19.05
Episode 50, Reward 10.4
Episode 51, Reward 2.7
Episode 51, Reward 112.7
Episode 51, Reward 6.0
Episode 51, Reward 113.4
Episode 51, Reward 113.35
Episode 52, Reward 207.0
Episode 52, Reward 106.0
Episode 52, Reward 108.0
Episode 52, Reward 108.8
Episode 52, Reward 146.7
Episode 53, Reward 6.0
Episode 53, Reward 9.4
Episode 53, Reward 12.7
Episode 53, Reward 7.75
Episode 53, Reward 15.7
Episode 54, Reward 112.0
Episode 54, Reward 119.0
Episode 54, Reward 14.4
Episode 54, Reward 17.1
Episode 54, Reward 13.05
Episode 55, Reward 18.0
Episode 55, Reward 11.0
Episode 55, Reward 21.0
Episode 55, Reward 19.75
Episode 55, Reward 12.7
Episode 56, Reward -77
Episode 56, Reward 27.0
Episode 56, Reward 13.4
Episode 56, Reward 1.4
Episode 56, Reward 19.35
Episode 57, Reward 21.0
Episode 57, Reward 19.35
Episode 57, Reward 6.0
Episode 57, Reward 14.4
Episode 57, Reward 12.7
Episode 58, Reward 21.0
Episode 58, Reward 0.35
Episode 58, Reward 20.4
Episode 58, Reward 7.05
Episode 58, Reward 12.35
Episode 59, Reward 13.75
Episode 59, Reward 12.35
Episode 59, Reward 12.35
Episode 59, Reward 12.0
Episode 59, Reward 15.4
Episode 60, Reward 20.4
Episode 60, Reward 18.7
Episode 60, Reward 19.05
Episode 60, Reward 14.7
Episode 60, Reward 20.05
Episode 61, Reward 18.35
Episode 61, Reward 18.35
Episode 61, Reward 20.7
Episode 61, Reward 18.7
Episode 61, Reward 20.35
Episode 62, Reward 13.05
Episode 62, Reward 14.0
Episode 62, Reward 13.75
Episode 62, Reward 14.1
Episode 62, Reward 1.0499999999999998
Episode 63, Reward 108.0
Episode 63, Reward 114.4
Episode 63, Reward 108.0
Episode 63, Reward 112.7
Episode 63, Reward 114.0
Episode 64, Reward 7.75
Episode 64, Reward 8.35
Episode 64, Reward 7.05
Episode 64, Reward 14.0
Episode 64, Reward 8.0
Episode 65, Reward 127.35
Episode 65, Reward 125.7
Episode 65, Reward 127.0
Episode 65, Reward 127.35
Episode 65, Reward 126.05
Episode 66, Reward 8.1
Episode 66, Reward 8.7
Episode 66, Reward 5
Episode 66, Reward -45
Episode 66, Reward 24.7
Episode 67, Reward 8.7
Episode 67, Reward 9.4
Episode 67, Reward 48.05
Episode 67, Reward 15.05
Episode 67, Reward 108.0
Episode 68, Reward 12.0
Episode 68, Reward 113.0
Episode 68, Reward 19.0
Episode 68, Reward 8.0
Episode 68, Reward 24.0
Episode 69, Reward 108.4
Episode 69, Reward 20.0
Episode 69, Reward 6.0
Episode 69, Reward 12.0
Episode 69, Reward 3.05
Episode 70, Reward 21.0
Episode 70, Reward 8.0
Episode 70, Reward 0.0
Episode 70, Reward 9.05
Episode 70, Reward 15.0
Episode 71, Reward 13.05
Episode 71, Reward 12.0
Episode 71, Reward 14.0
Episode 71, Reward 12.0
Episode 71, Reward 12.0
Episode 72, Reward 12.0
Episode 72, Reward 8.7
Episode 72, Reward 0.7
Episode 72, Reward 20.05
Episode 72, Reward 6.7
Episode 73, Reward 15.75
Episode 73, Reward 12.35
Episode 73, Reward 18.0
Episode 73, Reward 12.35
Episode 73, Reward 15.35
Episode 74, Reward 47.349999999999994
Episode 74, Reward 13.75
Episode 74, Reward 8.1
Episode 74, Reward 9.35
Episode 74, Reward 12.0
Episode 75, Reward 47.349999999999994
Episode 75, Reward 6.7
Episode 75, Reward 44.349999999999994
Episode 75, Reward 6.35
Episode 75, Reward 14.0
Episode 76, Reward 0.0
Episode 76, Reward 110.4
Episode 76, Reward 102.4
Episode 76, Reward 8.0
Episode 76, Reward 7.4
Episode 77, Reward 9.35
Episode 77, Reward 6.0
Episode 77, Reward 19.7
Episode 77, Reward -10
Episode 77, Reward 18.0
Episode 78, Reward 8.05
Episode 78, Reward 20.7
Episode 78, Reward 19.0
Episode 78, Reward 16.4
Episode 78, Reward -68
Episode 79, Reward 14.0
Episode 79, Reward 1
Episode 79, Reward 11.1
Episode 79, Reward 6.0
Episode 79, Reward 6.0
Episode 80, Reward -36
Episode 80, Reward 24.0
Episode 80, Reward 18.0
Episode 80, Reward 13.05
Episode 80, Reward 7.05
Episode 81, Reward 123.1
Episode 81, Reward 15.0
Episode 81, Reward -28
Episode 81, Reward 10.05
Episode 81, Reward 17.0
Episode 82, Reward -58
Episode 82, Reward 118.7
Episode 82, Reward 1.4
Episode 82, Reward 20.0
Episode 82, Reward 6.0
Episode 83, Reward 225.4
Episode 83, Reward 106.35
Episode 83, Reward 114.35
Episode 83, Reward 113.4
Episode 83, Reward 113.0
Episode 84, Reward 7.05
Episode 84, Reward 21.4
Episode 84, Reward 12.7
Episode 84, Reward 119.0
Episode 84, Reward 115.1
Episode 85, Reward 20.7
Episode 85, Reward 41.699999999999996
Episode 85, Reward 114.75
Episode 85, Reward -44
Episode 85, Reward 7.0
Episode 86, Reward 6.0
Episode 86, Reward 6.0
Episode 86, Reward 6.7
Episode 86, Reward 6.0
Episode 86, Reward 6.0
Episode 87, Reward 20.4
Episode 87, Reward 19.0
Episode 87, Reward 20.7
Episode 87, Reward 20.7
Episode 87, Reward 20.0
Episode 88, Reward -14
Episode 88, Reward 4.1
Episode 88, Reward 9.75
Episode 88, Reward 114.0
Episode 88, Reward 13.75
Episode 89, Reward 13.0
Episode 89, Reward 14.05
Episode 89, Reward 120.4
Episode 89, Reward -28
Episode 89, Reward 13.0
Episode 90, Reward 11
Episode 90, Reward 120.0
Episode 90, Reward -44
Episode 90, Reward 6.0
Episode 90, Reward -33
Episode 91, Reward 45.4
Episode 91, Reward 14
Episode 91, Reward 7.0
Episode 91, Reward 15.35
Episode 91, Reward 7.35
Episode 92, Reward 16.0
Episode 92, Reward 7.35
Episode 92, Reward 10.4
Episode 92, Reward 7.35
Episode 92, Reward 7.0
Episode 93, Reward 12.0
Episode 93, Reward 13.05
Episode 93, Reward 0.35
Episode 93, Reward 7.05
Episode 93, Reward 15.05
Episode 94, Reward 3
Episode 94, Reward 19.0
Episode 94, Reward 19.0
Episode 94, Reward 21.35
Episode 94, Reward 13.0
Episode 95, Reward 1.4
Episode 95, Reward 6.0
Episode 95, Reward 20.7
Episode 95, Reward 113.0
Episode 95, Reward 113.4
Episode 96, Reward 118.1
Episode 96, Reward 125.4
Episode 96, Reward 18.0
Episode 96, Reward 19.05
Episode 96, Reward 116.4
Episode 97, Reward 129.0
Episode 97, Reward 18.0
Episode 97, Reward 18.7
Episode 97, Reward 116.4
Episode 97, Reward 118.35
Episode 98, Reward 114.05
Episode 98, Reward 113.75
Episode 98, Reward 0.7
Episode 98, Reward 13.4
Episode 98, Reward -34
Episode 99, Reward 8.75
Episode 99, Reward 19.35
Episode 99, Reward 15.75
Episode 99, Reward 49.699999999999996
Episode 99, Reward 7.0
Episode 100, Reward 13.4
Episode 100, Reward 19.05
Episode 100, Reward 53.349999999999994
Episode 100, Reward 12.0
Episode 100, Reward 60.699999999999996
Episode 101, Reward 12.0
Episode 101, Reward -21
Episode 101, Reward 6.0
Episode 101, Reward -19
Episode 101, Reward 119.7
Episode 102, Reward 4
Episode 102, Reward 6.7
Episode 102, Reward 9
Episode 102, Reward 127.1
Episode 102, Reward 13.4
Episode 103, Reward 12.35
Episode 103, Reward -29
Episode 103, Reward 120.4
Episode 103, Reward 13.35
Episode 103, Reward 6.0
Episode 104, Reward -35
Episode 104, Reward 119.35
Episode 104, Reward 13.0
Episode 104, Reward 6.35
Episode 104, Reward 7.4
Episode 105, Reward 125.35
Episode 105, Reward 13.75
Episode 105, Reward 12.7
Episode 105, Reward 19.7
Episode 105, Reward 13.4
Episode 106, Reward 19.7
Episode 106, Reward 12.0
Episode 106, Reward 12.35
Episode 106, Reward 13.75
Episode 106, Reward 112.7
Episode 107, Reward 12.7
Episode 107, Reward 12.35
Episode 107, Reward 112.35
Episode 107, Reward 15.7
Episode 107, Reward 24.7
Episode 108, Reward 19.7
Episode 108, Reward 18.7
Episode 108, Reward 148.35
Episode 108, Reward 134.35
Episode 108, Reward 18.35
Episode 109, Reward 13.75
Episode 109, Reward 41.349999999999994
Episode 109, Reward 27.35
Episode 109, Reward 12.35
Episode 109, Reward 114.05
Episode 110, Reward 13.7
Episode 110, Reward 23.05
Episode 110, Reward 6.7
Episode 110, Reward 12.0
Episode 110, Reward 21.35
Episode 111, Reward 124.1
Episode 111, Reward 7.75
Episode 111, Reward 12.35
Episode 111, Reward 21.0
Episode 111, Reward -25
Episode 112, Reward 6.35
Episode 112, Reward 12.0
Episode 112, Reward 21.35
Episode 112, Reward 6.0
Episode 112, Reward 18.0
Episode 113, Reward 119.0
Episode 113, Reward 15.7
Episode 113, Reward -73
Episode 113, Reward 22.4
Episode 113, Reward 3.05
Episode 114, Reward 121.35
Episode 114, Reward 106.35
Episode 114, Reward 231.05
Episode 114, Reward 115.05
Episode 114, Reward 76
Episode 115, Reward 1
Episode 115, Reward 113.0
Episode 115, Reward 8.35
Episode 115, Reward 6.0
Episode 115, Reward 14.35
Episode 116, Reward 23.1
Episode 116, Reward 14.0
Episode 116, Reward 10
Episode 116, Reward 21.4
Episode 116, Reward 18.35
Episode 117, Reward 8.0
Episode 117, Reward 42.4
Episode 117, Reward 14.7
Episode 117, Reward 12.0
Episode 117, Reward 7.75
Episode 118, Reward -56
Episode 118, Reward 19.7
Episode 118, Reward 41.699999999999996
Episode 118, Reward 2.4499999999999997
Episode 118, Reward 16.4
Episode 119, Reward 20.35
Episode 119, Reward 18.0
Episode 119, Reward 0.0
Episode 119, Reward 16.4
Episode 119, Reward 16.05
Episode 120, Reward 25.05
Episode 120, Reward 25.0
Episode 120, Reward 34.05
Episode 120, Reward 26.0
Episode 120, Reward 25.05
Episode 121, Reward 0.7
Episode 121, Reward 15.0
Episode 121, Reward 4.1
Episode 121, Reward 7.05
Episode 121, Reward 12.35
Episode 122, Reward 19.7
Episode 122, Reward 18.35
Episode 122, Reward 16.0
Episode 122, Reward 16.0
Episode 122, Reward 17.0
Episode 123, Reward 102.35
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 123, Reward 0.0
Episode 124, Reward 7.4
Episode 124, Reward 6.7
Episode 124, Reward 6.35
Episode 124, Reward 35.349999999999994
Episode 124, Reward 6.0
Episode 125, Reward 6.7
Episode 125, Reward 6.0
Episode 125, Reward 6.35
Episode 125, Reward 6.7
Episode 125, Reward 41.349999999999994
Episode 126, Reward 6.35
Episode 126, Reward 7.4
Episode 126, Reward 7.4
Episode 126, Reward 7.05
Episode 126, Reward 9.05
Episode 127, Reward 13.75
Episode 127, Reward 112.35
Episode 127, Reward -6
Episode 127, Reward 8.0
Episode 127, Reward 7.75
Episode 128, Reward 12.0
Episode 128, Reward -45
Episode 128, Reward 14.35
Episode 128, Reward 12.0
Episode 128, Reward 6.7
Episode 129, Reward 112.0
Episode 129, Reward 14.0
Episode 129, Reward 12.0
Episode 129, Reward 6.7
Episode 129, Reward 19.4
Episode 130, Reward 104.0
Episode 130, Reward 10.4
Episode 130, Reward 0.0
Episode 130, Reward 42.4
Episode 130, Reward 12.0
Episode 131, Reward 16.0
Episode 131, Reward 8.05
Episode 131, Reward 8.75
Episode 131, Reward 14.4
Episode 131, Reward 19.0
Episode 132, Reward 14.4
Episode 132, Reward 13.0
Episode 132, Reward 13.7
Episode 132, Reward 19.7
Episode 132, Reward 18.05
Episode 133, Reward 1.75
Episode 133, Reward 7.4
Episode 133, Reward 113.7
Episode 133, Reward 110.0
Episode 133, Reward -33
Episode 134, Reward 19.4
Episode 134, Reward 119.0
Episode 134, Reward 121.05
Episode 134, Reward 47.699999999999996
Episode 134, Reward 126.0
Episode 135, Reward 113.0
Episode 135, Reward 4.0
Episode 135, Reward -41
Episode 135, Reward 8.0
Episode 135, Reward -23
Episode 136, Reward 23.05
Episode 136, Reward 6
Episode 136, Reward 14.35
Episode 136, Reward 12.0
Episode 136, Reward 20.7
Episode 137, Reward 18.35
Episode 137, Reward 59
Episode 137, Reward -37
Episode 137, Reward 8.35
Episode 137, Reward 12.7
Episode 138, Reward 112.0
Episode 138, Reward 6.7
Episode 138, Reward 8.0
Episode 138, Reward 6.0
Episode 138, Reward 7.05
Episode 139, Reward 12.0
Episode 139, Reward 9.4
Episode 139, Reward 12.35
Episode 139, Reward 17.4
Episode 139, Reward 41.349999999999994
Episode 140, Reward 16.05
Episode 140, Reward 13.7
Episode 140, Reward 15.0
Episode 140, Reward 14.05
Episode 140, Reward 15.0
Episode 141, Reward 6.0
Episode 141, Reward 10.35
Episode 141, Reward 0.0
Episode 141, Reward -2
Episode 141, Reward 0.7
Episode 142, Reward 12.75
Episode 142, Reward 42.05
Episode 142, Reward -10
Episode 142, Reward 1.75
Episode 142, Reward 0.7
Episode 143, Reward 16.7
Episode 143, Reward 18.35
Episode 143, Reward 16.35
Episode 143, Reward 52.05
Episode 143, Reward 16.0
Episode 144, Reward -43
Episode 144, Reward 41.349999999999994
Episode 144, Reward 1.4
Episode 144, Reward 0.7
Episode 144, Reward 26.75
Episode 145, Reward 0.7
Episode 145, Reward 0.0
Episode 145, Reward 6.7
Episode 145, Reward 26.05
Episode 145, Reward 6.35
Episode 146, Reward -48
Episode 146, Reward 6.0
Episode 146, Reward 24.0
Episode 146, Reward 7.05
Episode 146, Reward 6.0
Episode 147, Reward 6.35
Episode 147, Reward 30.7
Episode 147, Reward 7.05
Episode 147, Reward -8
Episode 147, Reward 6.7
Episode 148, Reward 24.35
Episode 148, Reward 1.75
Episode 148, Reward -5
Episode 148, Reward 1.4
Episode 148, Reward 12.7
Episode 149, Reward 6.0
Episode 149, Reward 12.0
Episode 149, Reward 6.35
Episode 149, Reward 6.0
Episode 149, Reward 6.0
Episode 150, Reward -14
Episode 150, Reward 7.4
Episode 150, Reward 12.0
Episode 150, Reward 12.0
Episode 150, Reward 8.0
Episode 151, Reward 6.35
Episode 151, Reward 12.0
Episode 151, Reward 6.0
Episode 151, Reward 2.0
Episode 151, Reward 13.4
Episode 152, Reward 119.7
Episode 152, Reward 120.05
Episode 152, Reward 121.35
Episode 152, Reward 126.05
Episode 152, Reward 119.0
Episode 153, Reward 7.0
Episode 153, Reward 10.4
Episode 153, Reward 7.0
Episode 153, Reward 7.35
Episode 153, Reward 7.7
Episode 154, Reward 3.05
Episode 154, Reward 12.7
Episode 154, Reward 6.0
Episode 154, Reward 1.4
Episode 154, Reward 6.0
Episode 155, Reward 7.4
Episode 155, Reward 6.0
Episode 155, Reward 6.0
Episode 155, Reward 13.0
Episode 155, Reward 13.7
Episode 156, Reward 8.1
Episode 156, Reward 6.0
Episode 156, Reward 113.05
Episode 156, Reward 114.75
Episode 156, Reward -24
Episode 157, Reward 6.0
Episode 157, Reward 115.7
Episode 157, Reward 6.7
Episode 157, Reward -5
Episode 157, Reward 6.0
Episode 158, Reward 113.7
Episode 158, Reward 119.0
Episode 158, Reward 20.05
Episode 158, Reward 13.0
Episode 158, Reward 119.75
Episode 159, Reward 28.0
Episode 159, Reward 13
Episode 159, Reward 19.0
Episode 159, Reward 30.7
Episode 159, Reward 19.35
Episode 160, Reward 7.05
Episode 160, Reward 112.35
Episode 160, Reward 11.0
Episode 160, Reward 0.0
Episode 160, Reward 0.35
Episode 161, Reward 112.7
Episode 161, Reward 17.7
Episode 161, Reward 36.05
Episode 161, Reward 0.7
Episode 161, Reward 7.05
Episode 162, Reward 22.05
Episode 162, Reward 0.0
Episode 162, Reward 1.0499999999999998
Episode 162, Reward 0.35
Episode 162, Reward 9.0
Episode 163, Reward 6.7
Episode 163, Reward 6.35
Episode 163, Reward 7.75
Episode 163, Reward 9.0
Episode 163, Reward 7.4
Episode 164, Reward 6.35
Episode 164, Reward 6.0
Episode 164, Reward 15.0
Episode 164, Reward 8.1
Episode 164, Reward 16.75
Episode 165, Reward 6.0
Episode 165, Reward 15.7
Episode 165, Reward 7.4
Episode 165, Reward 16.4
Episode 165, Reward 8.4
Episode 166, Reward 121.0
Episode 166, Reward 12.0
Episode 166, Reward 119.35
Episode 166, Reward 17.75
Episode 166, Reward 15.0
Episode 167, Reward 12.0
Episode 167, Reward 12.35
Episode 167, Reward 16.0
Episode 167, Reward 15.0
Episode 167, Reward 13.05
Episode 168, Reward 15.0
Episode 168, Reward 7.35
Episode 168, Reward 112.35
Episode 168, Reward 6.7
Episode 168, Reward 16.4
Episode 169, Reward 117.05
Episode 169, Reward 48.05
Episode 169, Reward 7.75
Episode 169, Reward 118.35
Episode 169, Reward 112.0
Episode 170, Reward 9.0
Episode 170, Reward 0.35
Episode 170, Reward 10.35
Episode 170, Reward 4.05
Episode 170, Reward 1.0499999999999998
Episode 171, Reward 18.0
Episode 171, Reward 22.0
Episode 171, Reward 16.05
Episode 171, Reward 12.35
Episode 171, Reward 18.0
Episode 172, Reward 21.0
Episode 172, Reward 16.05
Episode 172, Reward 12.7
Episode 172, Reward 24.0
Episode 172, Reward 27.0
Episode 173, Reward 15.7
Episode 173, Reward 12.35
Episode 173, Reward 13.05
Episode 173, Reward 21.35
Episode 173, Reward 13.4
Episode 174, Reward 149.05
Episode 174, Reward 114.4
Episode 174, Reward 129.05
Episode 174, Reward 120.05
Episode 174, Reward 113.7
Episode 175, Reward 1.4
Episode 175, Reward 16.05
Episode 175, Reward 7.05
Episode 175, Reward 0.7
Episode 175, Reward 9.4
Episode 176, Reward 121.0
Episode 176, Reward 106.35
Episode 176, Reward 107.4
Episode 176, Reward 109.05
Episode 176, Reward 113.05
Episode 177, Reward 7.4
Episode 177, Reward 0.7
Episode 177, Reward 11.35
Episode 177, Reward 6.35
Episode 177, Reward 6.7
Episode 178, Reward 6.7
Episode 178, Reward 19.05
Episode 178, Reward 6.0
Episode 178, Reward 6.0
Episode 178, Reward 12.35
Episode 179, Reward 10.45
Episode 179, Reward 13.75
Episode 179, Reward 12.0
Episode 179, Reward 6.0
Episode 179, Reward -12
Episode 180, Reward 19.7
Episode 180, Reward 13.35
Episode 180, Reward 13.35
Episode 180, Reward 13.35
Episode 180, Reward 126.7
Episode 181, Reward 106.0
Episode 181, Reward 106.7
Episode 181, Reward 106.0
Episode 181, Reward 222.0
Episode 181, Reward 101
Episode 182, Reward 13.75
Episode 182, Reward 6.7
Episode 182, Reward 224.4
Episode 182, Reward -57
Episode 182, Reward 13
Episode 183, Reward -9
Episode 183, Reward 125.7
Episode 183, Reward 12.0
Episode 183, Reward 27.05
Episode 183, Reward 18.35
Episode 184, Reward 120.1
Episode 184, Reward -60
